,G_Val,F_Val,F_total,F_percent
2020.06.23,"-57,699","-191,058","92,683,849",56.42%
2020.06.22,"+106,911","+117,887","92,874,907",56.54%
2020.06.19,"-18,903","+10,771","92,751,788",56.47%
2020.06.18,"+49,965","-133,126","92,741,017",56.46%
2020.06.17,"+154,440","+38,651","92,885,862",56.55%
2020.06.16,"+208,992","+145,644","92,840,235",56.52%
2020.06.15,"-14,658","-126,564","92,635,511",56.39%
2020.06.12,"+280,522","-306,130","92,768,891",56.48%
2020.06.11,"-114,449","-52,310","93,063,031",56.65%
2020.06.10,"+111,446","+99,765","93,115,341",56.69%
2020.06.09,"+24,687","-151,679","93,015,576",56.63%
2020.06.08,"+129,953","+201,158","93,109,255",56.68%
2020.06.05,"+44,897","-244,439","92,882,311",56.54%
2020.06.04,"+9,059","+150,268","93,126,750",56.69%
2020.06.03,"-164,351","-327,523","92,985,272",56.61%
2020.06.02,"-67,287","-122,371","93,318,795",56.81%
2020.06.01,"+147,577","+77,055","93,497,885",56.92%
2020.05.29,"+166,818","-726,935","93,420,830",56.87%
2020.05.28,"+31,192","+132,415","94,147,765",57.32%
2020.05.27,"-200,023","-229,450","94,015,350",57.23%
2020.05.26,"+34,028","-361,327","94,247,927",57.38%
2020.05.25,"-30,954","-93,687","94,624,254",57.61%
2020.05.22,"-6,711","-5,851","94,680,107",57.64%
2020.05.21,"-37,954","-107,647","94,685,958",57.64%
2020.05.20,"+127,230","+1,015","94,792,500",57.71%
2020.05.19,"-109,915","+53,760","94,776,359",57.70%
2020.05.18,"+9,214","-68,622","94,722,599",57.67%
2020.05.15,"-6,428","-206,127","94,791,221",57.71%
2020.05.14,"-22,411","-47,581","94,980,548",57.82%
2020.05.13,"-80,012","-125,567","95,028,129",57.85%
2020.05.12,"-25,333","-56,043","95,216,398",57.97%
2020.05.11,"-27,491","-42,183","95,362,363",58.05%
2020.05.08,"-68,901","-1,767","95,404,546",58.08%
2020.05.07,"-33,971","+45,694","95,395,753",58.08%
2020.05.06,"+83,863","-26,360","95,430,059",58.10%
2020.05.04,"-186,197","+194,838","95,426,072",58.09%
2020.04.29,"-100,890","+96,599","95,231,234",57.97%
2020.04.28,"-40,708","+23,222","95,110,546",57.90%
2020.04.27,"+32,824","-21,588","95,106,100",57.90%
2020.04.24,"+24,741","+32,575","95,127,688",57.91%
2020.04.23,"+243,861","+6,365","94,995,019",57.83%
2020.04.22,"+31,299","-13,512","94,908,654",57.78%
2020.04.21,"+31,927",-216,"94,988,166",57.83%
2020.04.20,"-51,463","+73,485","94,975,222",57.82%
2020.04.17,"+113,626","+64,293","94,851,515",57.74%
2020.04.16,"+119,702","-18,743","94,764,563",57.69%
2020.04.14,"+145,990","-54,589","94,775,798",57.70%
2020.04.13,"-32,118","+51,677","94,901,862",57.77%
2020.04.10,"-55,793","-36,178","94,912,781",57.78%
2020.04.09,"-21,684","-81,053","94,939,404",57.80%
2020.04.08,"-160,685","+3,867","95,030,623",57.85%
2020.04.07,"-224,086","-68,004","95,112,645",57.90%
2020.04.06,"+46,011","-150,279","95,260,649",57.99%
2020.04.03,"+111,178","-185,783","95,401,542",58.08%
2020.04.02,"+81,770","+21,053","95,570,165",58.18%
2020.04.01,"-93,732","+12,537","95,606,112",58.20%
2020.03.31,"-4,981","+40,588","95,704,575",58.26%
2020.03.30,"+92,752","-110,979","95,663,987",58.24%
2020.03.27,"-120,170","+342,063","95,750,574",58.29%
2020.03.26,"-100,830","-7,032","94,943,141",57.80%
2020.03.25,"-54,665","-121,061","94,950,173",57.80%
2020.03.24,"+161,515","-111,861","95,033,234",57.85%
2020.03.23,"-6,813","-55,835","95,148,755",57.92%
2020.03.20,"+215,498","-259,615","95,156,622",57.93%
2020.03.19,"+159,560","+6,228","95,167,881",57.94%
2020.03.18,"+2,834","-21,663","95,114,069",57.90%
2020.03.17,"+135,768","-211,985","95,122,232",57.91%
2020.03.16,"+75,380","-177,017","95,133,406",57.72%
2020.03.13,"+282,004","-243,731","95,263,123",57.80%
2020.03.12,"+38,456","-34,967","95,460,965",57.92%
2020.03.11,"-57,811","+40,403","95,495,932",57.94%
2020.03.10,"+91,364","-38,990","95,448,665",57.91%
2020.03.09,"+48,207","-194,536","95,494,501",57.94%
2020.03.06,"-57,299","+68,266","95,683,317",58.06%
2020.03.05,"-47,253","+32,290","95,640,051",58.03%
2020.03.04,"+25,405",-952,"95,607,761",58.01%
2020.03.03,"-9,516","-55,081","95,622,916",58.02%
2020.03.02,"+62,168","-78,088","95,692,658",58.06%
2020.02.28,"+57,373","-68,380","95,766,944",58.11%
2020.02.27,"+45,226","-96,772","95,869,358",58.17%
2020.02.26,"+59,069","-100,333","95,987,788",58.24%
2020.02.25,"+31,639","+92,785","96,076,373",58.29%
2020.02.24,"+40,617","-21,955","95,985,356",58.24%
2020.02.21,"-3,596","+16,719","96,000,175",58.25%
2020.02.20,"-33,805","-4,673","95,984,340",58.24%
2020.02.19,"+200,104","-108,250","95,989,234",58.24%
2020.02.18,"-69,574","+30,926","96,089,464",58.30%
2020.02.17,"+52,177","-4,425","96,058,538",58.28%
2020.02.14,"+80,954","-32,643","96,054,059",58.28%
2020.02.13,"-29,846","-15,517","96,086,702",58.30%
2020.02.12,"+7,690","-9,295","96,530,699",58.57%
2020.02.11,"+41,914","-21,312","96,504,570",58.55%
2020.02.10,"+69,993","-108,541","96,525,882",58.57%
2020.02.07,"-16,499","+87,858","96,284,423",58.42%
2020.02.06,"+120,264","-275,776","96,196,565",58.37%
2020.02.05,"-21,702","+11,712","96,402,341",58.49%
2020.02.04,"-22,671","-19,066","96,376,001",58.48%
2020.02.03,"+101,896","-130,669","96,493,257",58.55%
2020.01.31,"+95,698","-76,876","96,623,926",58.63%
2020.01.30,"+98,695","-95,144","96,700,802",58.67%
2020.01.29,"-50,419","+8,351","96,795,946",58.73%
2020.01.28,"+4,357","-27,679","96,689,405",58.67%
2020.01.23,"-69,077","+9,298","96,701,820",58.67%
2020.01.22,"+45,282","-11,188","96,663,542",58.65%
2020.01.21,"+10,082","+21,885","96,659,466",58.65%
2020.01.20,"-7,009","-81,375","96,570,937",58.59%
2020.01.17,"-48,649","+21,951","96,629,840",58.63%
2020.01.16,"-35,105","+5,392","96,568,732",58.59%
2020.01.15,"-32,064","+23,090","96,609,732",58.62%
2020.01.14,"+17,448","+29,762","96,539,582",58.58%
2020.01.13,"-35,762","+35,352","96,509,820",58.56%
2020.01.10,"-64,571","+105,131","96,479,382",58.54%
2020.01.09,"-49,840","+48,001","96,377,850",58.48%
2020.01.08,"-82,225","-16,295","96,309,849",58.44%
2020.01.07,"+30,926","+49,874","96,309,627",58.44%
2020.01.06,"-49,662","+24,351","96,259,753",58.41%
2020.01.03,"-164,906","+65,291","96,211,534",58.38%
2020.01.02,"-90,253","+22,019","96,146,243",58.34%
2019.12.30,"+23,178","+2,634","96,126,568",58.32%
2019.12.27,"-31,477","+10,998","96,063,934",58.29%
2019.12.26,"+63,279","-15,370","96,052,936",58.28%
2019.12.24,"+30,145","-38,641","96,181,145",58.36%
2019.12.23,"+42,749","-2,181","96,327,521",58.45%
2019.12.20,"+22,758","+58,400","96,404,866",58.49%
2019.12.19,"-26,748","+34,505","96,375,799",58.48%
2019.12.18,"-53,251","+34,706","96,363,882",58.47%
2019.12.17,"-10,188","+81,473","96,370,083",58.47%
2019.12.16,"+90,808","+31,009","96,403,672",58.49%
2019.12.13,"+25,184","+8,605","96,763,293",58.71%
2019.12.12,"-48,835","+124,646","96,772,368",58.72%
2019.12.11,"+25,525",+308,"96,665,402",58.65%
2019.12.10,"+16,601","+12,987","96,682,758",58.66%
2019.12.09,"-2,364","+70,276","96,716,786",58.68%
2019.12.06,"+11,580","+42,492","96,691,050",58.67%
2019.12.05,"+32,822","-54,523","96,671,616",58.66%
2019.12.04,"-1,937","+56,183","96,749,905",58.70%
2019.12.03,"+14,414","+16,080","96,721,024",58.69%
2019.12.02,"+44,103","-22,659","96,722,608",58.69%
2019.11.29,+977,"-23,016","96,746,349",58.70%
2019.11.28,"+5,413","-8,021","96,769,373",58.71%
2019.11.27,"+11,596",+983,"96,777,794",58.72%
2019.11.26,"+126,664","-86,750","96,769,895",58.71%
2019.11.25,"+120,639","-47,750","96,847,189",58.76%
2019.11.22,"+49,008","-47,723","96,933,359",58.81%
2019.11.21,"-6,303","-2,602","96,981,918",58.84%
2019.11.20,"+44,164","-90,629","96,974,422",58.84%
2019.11.19,"+42,553","-216,862","97,065,151",58.89%
2019.11.18,"+80,174","-25,139","97,272,340",59.02%
2019.11.15,"+279,381","-373,258","97,326,095",59.05%
2019.11.14,"+110,870","+420,327","97,699,353",59.28%
2019.11.13,"+8,773","-42,323","97,290,881",59.03%
2019.11.12,"+52,339","-62,849","97,332,762",59.06%
2019.11.11,"-6,815","+29,251","97,423,369",59.11%
2019.11.08,"+18,728","-33,458","97,393,455",59.09%
2019.11.07,"+41,524","+38,932","97,450,169",59.13%
2019.11.06,"-38,776","+5,509","97,408,439",59.10%
2019.11.05,"+41,279","-193,344","97,401,604",59.10%
2019.11.04,"+184,341","-201,535","97,631,687",59.24%
2019.11.01,"+109,405","-39,514","97,831,233",59.36%
2019.10.31,"+162,710","+245,513","97,890,386",59.39%
2019.10.30,"+58,360","-59,986","97,676,697",59.27%
2019.10.29,"+93,496","-165,283","97,736,683",59.30%
2019.10.28,"+86,403","-1,002","97,884,966",59.39%
2019.10.25,"-25,937","+15,740","97,865,968",59.38%
2019.10.24,"+42,375","-50,000","97,855,914",59.37%
2019.10.23,"+39,552","-37,581","97,915,094",59.41%
2019.10.22,"+166,904","-133,965","97,920,363",59.41%
2019.10.21,"+57,862","-44,929","98,035,001",59.48%
2019.10.18,"-12,417","-24,260","98,079,930",59.51%
2019.10.17,"+56,330","-44,953","98,125,731",59.54%
2019.10.16,"+16,014","+10,699","98,167,590",59.56%
2019.10.15,"-41,531","-14,515","98,156,891",59.56%
2019.10.14,"-19,674","+3,737","98,171,406",59.57%
2019.10.11,"-19,644","+56,830","98,178,167",59.57%
2019.10.10,"-34,326","+50,173","98,121,427",59.54%
2019.10.08,"+25,854","-7,136","98,071,254",59.50%
2019.10.07,"-114,546","+112,706","98,078,501",59.51%
2019.10.04,"+40,282","-62,104","97,968,451",59.44%
2019.10.02,"-41,551","+33,393","98,030,555",59.48%
2019.10.01,"+53,582","+56,313","97,998,371",59.46%
2019.09.30,"+6,311","+24,980","97,942,058",59.43%
2019.09.27,"-67,349","+48,657","97,906,628",59.40%
2019.09.26,"-3,128","+17,229","97,857,971",59.38%
2019.09.25,"+57,107","-22,584","97,867,468",59.38%
2019.09.24,"+58,657","-26,787","97,890,052",59.39%
2019.09.23,"+17,677","-14,223","97,943,287",59.43%
2019.09.20,"+20,076","-23,772","97,930,977",59.42%
2019.09.19,+898,"-20,178","97,972,749",59.44%
2019.09.18,"+45,813","+110,327","97,992,927",59.46%
2019.09.17,"-3,914","+20,996","97,882,600",59.39%
2019.09.16,"-8,943","+79,314","97,834,064",59.36%
2019.09.11,"+93,253","-13,527","97,756,147",59.31%
2019.09.10,"+16,485","-37,115","97,786,100",59.33%
2019.09.09,"+19,768","+109,381","97,838,948",59.36%
2019.09.06,"-21,787","+68,665","97,723,379",59.29%
2019.09.05,"-106,528","+18,837","97,654,714",59.25%
2019.09.04,"+75,903","-30,892","97,639,797",59.24%
2019.09.03,"+26,097","+6,659","97,647,189",59.25%
2019.09.02,"-53,145","+133,240","97,651,066",59.25%
2019.08.30,"-53,143","+84,405","97,552,715",59.19%
2019.08.29,"-64,994","+57,137","97,487,424",59.15%
2019.08.28,"-47,412","+39,649","97,431,237",59.12%
2019.08.27,"+51,502","-27,816","97,288,588",59.03%
2019.08.26,"+63,655","-74,545","97,303,465",59.04%
2019.08.23,-178,"+11,477","97,342,358",59.06%
2019.08.22,"+58,443","+15,812","97,305,555",59.04%
2019.08.21,"+65,584","-4,832","97,383,743",59.09%
2019.08.20,"+9,825","+60,140","97,468,287",59.14%
2019.08.19,"+14,370","-9,927","97,363,308",59.08%
2019.08.16,"-2,206","+28,881","97,381,557",59.09%
2019.08.14,"+33,206","-82,958","97,375,227",59.08%
2019.08.13,"+26,842","+22,050","97,459,049",59.13%
2019.08.12,"-20,535","+13,119","97,480,061",59.15%
2019.08.09,"+62,006","+6,820","97,466,942",59.14%
2019.08.08,"-4,961","+51,493","97,471,122",59.14%
2019.08.07,"+4,656","+7,691","97,434,532",59.12%
2019.08.06,"+241,857","-134,061","97,492,778",59.15%
2019.08.05,"+177,227","-98,938","97,633,598",59.24%
2019.08.02,"+165,798","-26,534","97,684,962",59.27%
2019.08.01,"+28,722","+37,310","97,721,986",59.29%
2019.07.31,"+76,110","-25,331","97,820,676",59.35%
2019.07.30,"+24,927","+78,061","97,845,123",59.37%
2019.07.29,"+172,304","-62,911","97,796,062",59.34%
2019.07.26,"-99,491","+450,495","97,631,973",59.24%
2019.07.25,"+336,889","+291,524","97,161,478",58.95%
2019.07.24,"+30,102","+101,087","96,779,070",58.72%
2019.07.23,"+11,389","+58,379","96,677,983",58.66%
2019.07.22,"-4,411","+15,005","96,619,383",58.62%
2019.07.19,"+65,096","+3,249","96,603,715",58.61%
2019.07.18,"+4,731","+41,811","96,615,190",58.62%
2019.07.17,"+37,076","+2,875","96,565,808",58.59%
2019.07.16,"+52,228","+69,569","96,578,522",58.60%
2019.07.15,"+12,735","+9,060","96,508,953",58.56%
2019.07.12,"+4,258","+6,994","96,434,751",58.51%
2019.07.11,"-7,678","+19,921","96,427,757",58.51%
2019.07.10,"-56,048","+74,280","96,378,836",58.48%
2019.07.09,"-103,532","+79,009","96,304,556",58.43%
2019.07.08,"-35,064","+37,389","96,215,908",58.38%
2019.07.05,"+94,373","+71,429","96,178,519",58.36%
2019.07.04,"+22,646","+85,874","96,107,090",58.31%
2019.07.03,"-17,255","+190,526","96,021,908",58.26%
2019.07.02,"-69,569","+70,904","95,830,690",58.15%
2019.07.01,"-6,678","+47,919","95,760,127",58.10%
2019.06.28,"+16,209","-31,233","95,724,308",58.08%
2019.06.27,"+54,351","-45,908","95,755,541",58.10%
2019.06.26,"+17,964","+66,368","95,752,337",58.10%
2019.06.25,"+65,431","+40,158","95,685,969",58.06%
2019.06.24,"-1,520","+14,817","95,713,411",58.07%
2019.06.21,"-61,340","+144,608","95,729,553",58.08%
2019.06.20,"-18,160","+60,669","95,784,945",58.12%
2019.06.19,"-74,682","+77,161","95,723,974",58.08%
2019.06.18,"-72,330","-22,787","95,646,813",58.03%
2019.06.17,"+50,476","-118,486","95,665,160",58.04%
2019.06.14,"+2,810","-67,173","95,783,646",58.12%
2019.06.13,"-38,299","-10,483","95,850,819",58.16%
2019.06.12,"+1,339","+21,065","95,875,768",58.17%
2019.06.11,"+23,034","-72,402","95,867,636",58.17%
2019.06.10,"+51,418","+39,482","95,973,095",58.23%
2019.06.07,"+35,272","-19,764","95,953,613",58.22%
2019.06.05,"-51,770","-58,768","95,977,817",58.23%
2019.06.04,"-29,874","-118,357","96,097,300",58.31%
2019.06.03,"-18,549","+88,973","96,215,657",58.38%
2019.05.31,"-74,281","+56,287","96,126,684",58.32%
2019.05.30,"-9,951","+52,485","96,028,776",58.27%
2019.05.29,"+165,340","-139,396","95,823,895",58.14%
2019.05.28,"+122,939","-212,321","95,773,060",58.11%
2019.05.27,"+24,363","-80,235","95,918,681",58.20%
2019.05.24,"+28,696","-21,754","95,998,916",58.25%
2019.05.23,"-44,593","+32,558","96,000,670",58.25%
2019.05.22,"-82,758","+35,501","95,968,112",58.23%
2019.05.21,"-42,840","-66,208","95,932,611",58.21%
2019.05.20,"-21,122","-7,975","95,998,819",58.25%
2019.05.17,"-143,521","+174,150","96,006,794",58.25%
2019.05.16,"-19,274","+22,113","95,870,644",58.17%
2019.05.15,"-81,022","+35,157","95,846,321",58.15%
2019.05.14,"+123,366","-101,221","95,811,345",58.13%
2019.05.13,"+96,807","-83,790","95,904,150",58.19%
2019.05.10,"+43,535","+102,477","95,987,940",58.24%
2019.05.09,"-104,241","+91,809","95,885,242",58.18%
2019.05.08,"+10,812","+10,062","95,793,433",58.12%
2019.05.07,"+50,749","+72,619","95,811,581",58.13%
2019.05.03,"+131,247","+10,176","95,758,962",58.10%
2019.05.02,"+18,881","+3,141","95,701,719",58.07%
2019.04.30,"-80,425","+53,086","95,719,447",58.08%
2019.04.29,"+12,761","-30,146","95,675,260",58.05%
2019.04.26,"-50,408","+11,142","95,705,406",58.07%
2019.04.25,"+109,942","-65,456","95,694,264",58.06%
2019.04.24,"+216,324","-202,836","95,799,720",58.13%
2019.04.23,"+249,779","-268,668","95,991,324",58.24%
2019.04.22,"+146,150","-212,123","96,234,426",58.39%
2019.04.19,"+28,759","-82,277","96,446,549",58.52%
2019.04.18,"-31,341","-12,157","96,538,826",58.57%
2019.04.17,"+38,996","-177,229","96,547,655",58.58%
2019.04.16,"-8,448","-119,059","96,657,134",58.65%
2019.04.15,"-4,131","-136,220","96,819,537",58.75%
2019.04.12,"-7,105","-137,339","96,921,181",58.81%
2019.04.11,"-28,316","-66,648","97,058,520",58.89%
2019.04.10,"+50,312","-92,074","97,119,552",58.93%
2019.04.09,"-17,154","-18,484","97,207,826",58.98%
2019.04.08,"-60,327","-54,932","97,209,494",58.98%
2019.04.05,"+9,329","-14,501","97,241,782",59.00%
2019.04.04,"+10,777","-99,532","97,225,683",58.99%
2019.04.03,"-30,096","-158,943","97,305,221",59.04%
2019.04.02,-498,"-37,361","97,445,445",59.12%
2019.04.01,"+23,111","-70,365","97,427,204",59.11%
2019.03.29,"+26,104","+1,170","97,510,569",59.16%
2019.03.28,"+44,084","-56,163","97,509,399",59.16%
2019.03.27,"-9,048","-102,206","97,493,402",59.15%
2019.03.26,"-11,268","-14,112","97,587,272",59.21%
2019.03.25,"-50,792","+16,808","97,617,484",59.23%
2019.03.22,"-51,790","-12,461","97,571,577",59.20%
2019.03.21,"-46,981","+6,269","97,558,582",59.19%
2019.03.20,"+2,199","-66,244","97,534,425",59.18%
2019.03.19,"+27,086","-44,695","97,630,270",59.24%
2019.03.18,"+35,741","-9,853","97,657,413",59.25%
2019.03.15,"+230,262","-248,300","97,688,417",59.27%
2019.03.14,"+15,749","-32,182","97,943,472",59.43%
2019.03.13,"+28,403","-33,190","97,966,825",59.44%
2019.03.12,"-85,861","+38,792","97,991,463",59.46%
2019.03.11,"-6,526","+13,926","97,924,334",59.42%
2019.03.08,"+3,299","-33,816","97,913,431",59.41%
2019.03.07,"+25,391","-5,920","97,979,869",59.45%
2019.03.06,"+74,995","-39,725","97,954,052",59.43%
2019.03.05,"+31,580","-14,742","97,949,464",59.43%
2019.03.04,"+193,654","-57,026","97,977,312",59.45%
2019.02.28,"+156,686","+1,876","98,058,138",59.50%
2019.02.27,"+19,804","-28,112","98,005,262",59.46%
2019.02.26,"+32,598","+187,471","97,962,286",59.44%
2019.02.25,"+25,178","-37,387","97,798,815",59.34%
2019.02.22,"-51,710","-7,539","97,806,515",59.34%
2019.02.21,"-15,571","+53,117","97,816,054",59.35%
2019.02.20,"-32,755","+28,141","97,762,937",59.32%
2019.02.19,"-18,254","-2,046","97,714,796",59.29%
2019.02.18,"+6,092","-127,904","97,716,842",59.29%
2019.02.15,"-9,510","-50,780","97,834,746",59.36%
2019.02.14,"+4,915","-28,703","97,921,529",59.41%
2019.02.13,"+2,438","-97,462","97,936,025",59.42%
2019.02.12,"-35,649","-195,948","98,033,487",59.48%
2019.02.11,"-61,206","-53,336","98,226,049",59.60%
2019.02.08,"-79,305","-167,632","98,269,934",59.63%
2019.02.07,"-130,117","-62,219","98,400,152",59.70%
2019.02.01,"+23,312","-40,338","98,464,204",59.74%
2019.01.31,"+165,381","+12,972","98,504,542",59.77%
2019.01.30,"-10,049","+17,916","98,477,070",59.75%
2019.01.29,"+4,661","+78,620","98,459,154",59.74%
2019.01.28,"+46,192","-5,620","98,380,534",59.69%
2019.01.25,"+32,506","-9,469","98,386,154",59.70%
2019.01.24,"-59,177","-37,280","98,379,623",59.69%
2019.01.23,"+61,190","-20,517","98,335,153",59.66%
2019.01.22,"-14,569","+10,904","98,352,822",59.68%
2019.01.21,"-66,950","+9,155","98,341,918",59.67%
2019.01.18,"+51,123","+53,287","98,332,763",59.66%
2019.01.17,-621,"+89,716","98,279,476",59.63%
2019.01.16,"+6,100","+23,411","98,176,500",59.57%
2019.01.15,"+14,164","-5,423","98,153,089",59.55%
2019.01.14,"-46,194","-3,926","98,127,524",59.54%
2019.01.11,"+44,718","-46,673","98,125,698",59.54%
2019.01.10,"-7,721","-16,156","98,171,271",59.57%
2019.01.09,"+40,158","+10,659","98,184,327",59.57%
2019.01.08,"+16,708","+2,473","98,142,668",59.55%
2019.01.07,"+193,820","-25,318","98,143,795",59.55%
2019.01.04,"+145,231","-60,723","97,988,968",59.45%
2019.01.03,"-11,610","+79,603","97,939,451",59.42%
2019.01.02,"-86,157","+67,596","97,829,848",59.36%
2018.12.28,"-20,729","+27,366","97,733,252",59.30%
2018.12.27,"+5,334","+15,513","97,750,286",59.31%
2018.12.26,"+36,326","-13,500","97,747,873",59.31%
2018.12.24,"+84,364","-53,582","97,793,277",59.34%
2018.12.21,"+109,803","-152,479","97,805,116",59.34%
2018.12.20,"+20,354","-8,158","98,111,510",59.53%
2018.12.19,"+129,207","-22,387","98,045,795",59.49%
2018.12.18,"+68,300","-63,375","98,101,889",59.52%
2018.12.17,"+55,338","-23,295","98,261,591",59.62%
2018.12.14,"+6,743","+14,564","98,306,576",59.65%
2018.12.13,"-291,259","+278,707","98,340,277",59.67%
2018.12.12,"+125,247","-118,389","98,075,189",59.51%
2018.12.11,"+83,222","-70,438","98,205,365",59.59%
2018.12.10,"+12,615","-22,059","98,349,508",59.67%
2018.12.07,"+65,996","-64,736","98,413,424",59.71%
2018.12.06,"+15,805","-76,934","98,498,312",59.76%
2018.12.05,"+8,516","+20,166","98,603,020",59.83%
2018.12.04,"-32,782","-8,385","98,595,628",59.82%
2018.12.03,"-92,766","+38,199","98,625,457",59.84%
2018.11.30,"+76,047","-71,231","98,628,558",59.84%
2018.11.29,"-54,608","+121,886","98,703,094",59.89%
2018.11.28,"-31,194","+94,266","98,589,120",59.82%
2018.11.27,"+112,678","-70,906","98,493,854",59.76%
2018.11.26,"+355,299","-117,631","98,512,452",59.77%
2018.11.23,"+262,606","-58,660","98,650,847",59.86%
2018.11.22,"+42,621","+25,991","98,733,412",59.91%
2018.11.21,"-33,670","-64,043","98,709,619",59.89%
2018.11.20,"-45,331","-93,888","98,797,713",59.95%
2018.11.19,"-23,464","-94,523","98,915,774",60.02%
2018.11.16,"+21,349","-52,984","98,985,477",60.06%
2018.11.15,"-45,321","-45,084","99,054,441",60.10%
2018.11.14,"+20,974","-23,348","99,104,161",60.13%
2018.11.13,"+72,328","-35,938","99,136,635",60.15%
2018.11.12,"+49,678","-41,972","99,257,669",60.22%
