,G_Val,F_Val,F_total,F_percent
2016.07.06,"-3,268","+55,654","16,542,698",24.52%
2016.07.05,"-21,575","-19,845","16,433,344",24.36%
2016.07.04,"-6,532","-37,033","16,438,889",24.37%
2016.07.01,"+3,522","+54,738","16,470,545",24.42%
2016.06.30,"-27,020","+42,742","16,451,807",24.39%
2016.06.29,"-80,050","+36,572","16,420,765",24.34%
2016.06.28,"-37,202","+3,469","16,395,893",24.31%
2016.06.27,"-5,865","+45,040","16,360,424",24.25%
2016.06.24,+655,"+134,009","16,313,384",24.18%
2016.06.23,"-31,147","+4,691","16,159,375",23.95%
2016.06.22,"-24,571","+19,529","16,160,961",23.96%
2016.06.21,"-10,507","+6,225","16,141,432",23.93%
2016.06.20,"+75,983","+16,842","16,046,807",23.79%
2016.06.17,"-66,084","+2,294","16,029,965",23.76%
2016.06.16,"+8,987","-39,559","16,027,671",23.76%
2016.06.15,"-29,213","-38,666","16,067,230",23.82%
2016.06.14,"-6,138","-20,947","16,089,596",23.85%
2016.06.13,"+6,695","-39,811","16,123,543",23.90%
2016.06.10,"-27,951","-137,988","16,136,106",23.92%
2016.06.09,"-117,630","-212,178","16,265,294",24.11%
2016.06.08,"-40,999","-28,317","16,448,772",24.38%
2016.06.07,"-7,863","+6,446","16,536,961",24.51%
2016.06.03,"-54,233","-8,131","16,337,315",24.22%
2016.06.02,"-24,737","-141,132","16,392,046",24.30%
2016.06.01,"-221,492","-32,542","16,650,278",24.68%
2016.05.31,"-42,096","+49,784","16,664,720",24.70%
2016.05.30,"+8,751","+12,442","16,618,436",24.64%
2016.05.27,"+17,503","-2,687","16,601,494",24.61%
2016.05.26,"+13,231","-31,954","16,535,081",24.51%
2016.05.25,"+17,025","-49,284","16,533,935",24.51%
2016.05.24,"+1,071","-38,829","16,550,819",24.54%
2016.05.23,"-4,633","-42,859","16,576,648",24.57%
2016.05.20,"+22,978","-137,321","16,611,682",24.63%
2016.05.19,"-32,857","-47,563","16,746,003",24.82%
2016.05.18,"-12,593","+7,434","16,780,879",24.88%
2016.05.17,"+10,155","-8,798","16,783,445",24.88%
2016.05.16,"+19,227","-1,017","16,783,463",24.88%
2016.05.13,"-8,322","-24,250","16,762,480",24.85%
2016.05.12,"+58,745","-31,425","16,783,730",24.88%
2016.05.11,"+111,102","+25,409","16,765,155",24.86%
2016.05.10,"+16,732","-55,409","16,726,183",24.80%
2016.05.09,"+77,776","-22,603","16,878,611",25.03%
2016.05.04,"+37,595","+4,868","16,890,214",25.05%
2016.05.03,"+17,116","-20,009","16,795,843",24.91%
2016.05.02,"-8,637","-2,991","16,802,852",24.92%
2016.04.29,"-14,268","-6,394","16,800,617",24.91%
2016.04.28,"-37,760","-38,554","16,822,816",24.95%
2016.04.27,"-2,509","+18,549","16,857,862",25.00%
2016.04.26,"+18,467","-55,185","16,884,813",25.04%
2016.04.25,"+32,186","+74,874","16,949,998",25.13%
2016.04.22,"-39,118","+10,801","16,813,524",24.93%
2016.04.21,"+8,485","-27,140","16,863,223",25.01%
2016.04.20,"+47,123","+38,911","16,857,863",25.00%
2016.04.19,"-18,351","+55,124","16,907,527",25.07%
2016.04.18,"-45,138","+85,109","16,791,903",24.90%
2016.04.15,"-13,036","+48,561","16,719,418",24.79%
2016.04.14,"-16,594","+22,316","16,692,857",24.75%
2016.04.12,"+44,495","+2,987","16,601,741",24.62%
2016.04.11,"+2,208","-26,258","16,628,682",24.66%
2016.04.08,"+10,104","-23,373","16,659,940",24.70%
2016.04.07,"+11,346","-4,650","16,946,803",25.13%
2016.04.06,"+13,263","-64,063","17,093,453",25.35%
2016.04.05,"-25,301","-160,186","11,591,544",17.19%
2016.04.04,"+48,502","-161,618","11,814,730",17.52%
2016.04.01,"-5,655","+2,920","11,806,348",17.54%
2016.03.31,"+78,882","-150,177","11,791,428",19.53%
2016.03.30,"-12,896","-71,467","11,910,605",19.72%
2016.03.29,"-25,229","+15,662","11,876,072",19.67%
2016.03.28,"-89,593","+38,126","11,887,910",19.69%
2016.03.25,"-9,530","-83,474","11,826,784",19.58%
2016.03.24,"+18,210","-20,297","11,952,258",19.79%
2016.03.23,"-119,277","+15,129","12,048,555",19.95%
2016.03.22,"-56,443","+61,448","12,053,426",19.96%
2016.03.21,"+3,038","-16,913","12,000,978",19.87%
2016.03.18,"-6,648","+44,536","12,012,891",19.89%
2016.03.17,"+18,848","+60,711","11,987,784",19.85%
2016.03.16,"+38,773","+46,633","11,945,073",19.78%
2016.03.15,"-5,626","+49,608","11,956,543",19.80%
2016.03.14,"+84,562","+23,231","11,899,622",19.71%
2016.03.11,"+45,314","+65,641","11,886,922",19.68%
2016.03.10,"+109,067","+68,348","11,947,535",19.78%
2016.03.09,"+100,300","-4,085","11,899,187",19.70%
2016.03.08,"-24,495","+82,425","11,904,272",19.71%
2016.03.07,"-47,872","+82,815","11,808,847",19.56%
2016.03.04,"+36,663","+117,574","11,726,032",19.49%
2016.03.03,"+62,475","+64,764","11,620,199",19.31%
2016.03.02,+289,"+12,227","11,574,453",19.24%
2016.02.29,"-5,193","-1,311","11,482,426",19.08%
2016.02.26,"-8,119","-12,495","11,503,237",19.12%
2016.02.25,"-35,172","-32,641","11,321,656",18.82%
2016.02.24,"+42,334","-119,228","11,217,446",18.64%
2016.02.23,"-35,442","+101,247","11,333,674",18.84%
2016.02.22,"-1,026","-68,366","11,280,427",18.75%
2016.02.19,"-26,241","-18,983","11,234,793",18.67%
2016.02.18,"-17,928","-57,137","11,194,162",18.61%
2016.02.17,"-12,415","-90,582","11,282,761",18.75%
2016.02.16,"-1,980","-24,017","11,356,026",18.87%
2016.02.15,"-3,572","-165,290","11,356,043",18.87%
2016.02.12,"-60,960","-182,051","11,303,833",18.79%
2016.02.11,"-14,285","-155,399","11,483,905",19.09%
2016.02.05,"-19,885","+2,994","11,659,904",19.38%
2016.02.04,"-16,710","-4,697","11,656,910",19.40%
2016.02.03,"-23,456","+21,956","11,668,607",19.42%
2016.02.02,"-34,697","+1,395","11,675,651",19.43%
2016.02.01,"-13,784","-4,379","11,680,307",19.44%
2016.01.29,"-50,191","+30,534","11,674,686",19.43%
2016.01.28,"-58,740","+41,099","11,629,152",19.35%
2016.01.27,"-193,709","-38,270","11,640,053",19.37%
2016.01.26,+325,"+35,272","11,668,323",19.42%
2016.01.25,"-12,045","+6,224","11,608,601",19.32%
2016.01.22,"+17,943","+36,287","11,642,932",19.37%
2016.01.21,"-19,576","-25,520","11,631,037",19.35%
2016.01.20,"-25,842","+37,443","11,662,357",19.41%
2016.01.19,"-126,512","+59,233","11,630,914",19.35%
2016.01.18,"-56,642","-14,804","11,575,881",19.26%
2016.01.15,"+10,326","+45,121","11,620,285",19.34%
2016.01.14,"-18,354","+33,594","11,583,164",19.27%
2016.01.13,"-3,156","+186,804","11,600,370",19.30%
2016.01.12,"-22,839","+68,848","11,391,566",18.96%
2016.01.11,"-68,909","+17,660","11,272,647",18.76%
2016.01.08,"-27,268","-9,320","11,204,987",18.65%
2016.01.07,"-13,078","-2,494","11,227,307",18.68%
2016.01.06,"+72,392","+31,690","11,197,801",18.63%
2016.01.05,"+26,084","+34,677","11,138,111",18.53%
2016.01.04,"-29,064","+14,445","11,091,434",18.46%
2015.12.30,"+16,792","+38,483","10,996,297",18.30%
2015.12.29,"-2,872","+38,465","11,004,821",18.31%
2015.12.28,"+20,442","+76,054","11,003,667",18.31%
2015.12.24,"+2,932","+11,231","10,900,113",18.14%
2015.12.23,"-4,782","+11,211","10,906,108",18.15%
2015.12.22,"-26,333","+25,859","10,971,397",18.26%
2015.12.21,"-7,725","+6,912","10,955,507",18.23%
2015.12.18,"+14,888","+6,725","10,946,595",18.22%
2015.12.17,"-11,304","-2,883","10,960,803",18.24%
2015.12.16,+257,"+38,162","11,014,851",18.33%
2015.12.15,"-5,792","+27,074","10,887,689",18.12%
2015.12.14,"-19,852","-47,430","10,877,115",18.10%
2015.12.11,"-22,459","+2,780","10,921,545",18.17%
2015.12.10,"-40,946",+731,"10,911,765",18.16%
2015.12.09,"-22,342","+20,398","10,875,034",18.10%
2015.12.08,"-14,168","+35,283","10,920,576",18.17%
2015.12.07,"+27,660","+28,192","10,883,193",18.11%
2015.12.04,"+14,988","-5,003","10,879,001",18.12%
2015.12.03,"+20,652","+73,051","10,936,222",18.22%
2015.12.02,"+69,999","+30,440","10,868,171",18.10%
2015.12.01,"+19,113","+24,562","10,824,818",18.03%
2015.11.30,"-381,619","-224,170","10,757,013",17.92%
2015.11.27,"+41,947","+85,398","11,052,081",18.41%
2015.11.26,"-12,529","-3,852","10,996,683",18.32%
2015.11.25,"-52,768","-24,502","11,003,535",18.33%
2015.11.24,"-59,801","-11,308","11,049,426",18.41%
2015.11.23,"-28,445","-32,770","11,074,853",18.45%
2015.11.20,"+8,708","-34,098","11,098,742",18.49%
2015.11.19,"-1,360","-26,242","11,075,840",18.45%
2015.11.18,"-14,208","+2,094","11,101,282",18.49%
2015.11.17,"-15,668","-32,376","11,180,417",18.62%
2015.11.16,"-17,192","-52,275","11,213,793",18.68%
2015.11.13,"+75,359","+31,282","11,265,578",18.77%
2015.11.12,"+125,012","+102,868","11,260,096",18.76%
2015.11.11,"-2,481","-9,479","11,172,308",18.62%
2015.11.10,"-58,207","-20,189","11,201,787",18.67%
2015.11.09,"+1,483","-21,902","11,287,268",18.81%
2015.11.06,"+39,636","-8,077","11,309,170",18.84%
2015.11.05,"+129,431","+69,677","11,370,210",18.95%
2015.11.04,"+11,429","+43,435","11,300,533",18.83%
2015.11.03,"-3,452","-4,178","11,259,098",18.76%
2015.11.02,"-28,387","-17,871","11,268,276",18.78%
2015.10.30,"+8,257","-17,594","11,296,921",18.82%
2015.10.29,"+4,053","-1,673","11,345,241",18.90%
2015.10.28,"-14,162",+269,"11,352,434",18.92%
2015.10.27,"-34,162","-14,837","11,378,165",18.96%
2015.10.26,"-11,643","+8,315","11,417,002",19.02%
2015.10.23,"-22,417","+61,577","11,408,687",19.01%
2015.10.22,"-56,888","-37,473","11,347,110",18.91%
2015.10.21,"-8,291","-27,005","11,400,583",19.00%
2015.10.20,"-23,966",+825,"11,476,588",19.12%
2015.10.19,"-27,320","+18,522","11,472,763",19.12%
2015.10.16,"-42,850","-36,779","11,419,241",19.03%
2015.10.15,"-223,132","-40,066","11,456,479",19.09%
2015.10.14,"-44,932","+30,559","11,532,486",19.22%
2015.10.13,"-50,062","+13,082","11,520,727",19.20%
2015.10.12,"-112,652","-20,832","11,529,645",19.21%
2015.10.08,"-101,207","-40,467","11,550,477",19.25%
2015.10.07,"-41,741","+36,961","11,624,944",19.37%
2015.10.06,"-1,033","-28,560","11,674,884",19.46%
2015.10.05,"+26,903","+32,227","11,801,319",19.67%
2015.10.02,"+7,504","+89,844","11,769,092",19.61%
2015.10.01,"+89,153","-94,571","11,680,248",19.47%
2015.09.30,"-34,651","+35,864","11,774,819",19.62%
2015.09.25,"-13,091","+32,199","11,738,955",19.56%
2015.09.24,"-11,022","+13,249","11,582,756",19.30%
2015.09.23,"-20,240","+23,133","11,566,507",19.28%
2015.09.22,"-4,264","+6,682","11,538,374",19.23%
2015.09.21,"-15,764","+17,843","11,551,692",19.25%
2015.09.18,"-28,845","-28,887","11,533,849",19.22%
2015.09.17,"-13,309","+23,773","11,587,736",19.31%
2015.09.16,"-3,050","+56,755","11,550,963",19.25%
2015.09.15,"-16,546","+6,994","11,479,208",19.13%
2015.09.14,"-73,392","-2,871","11,434,214",19.06%
2015.09.11,"-73,597","+36,067","11,437,085",19.06%
2015.09.10,"-65,306","-4,162","11,378,018",18.96%
2015.09.09,"-25,038","-11,566","11,383,180",18.97%
2015.09.08,"-41,370","+28,584","11,389,746",18.98%
2015.09.07,"-36,243","-9,300","11,371,162",18.95%
2015.09.04,"-55,306","-22,838","11,345,462",18.91%
2015.09.03,"+43,360","+1,806","11,368,300",18.97%
2015.09.02,"+28,310","-132,595","11,341,494",18.92%
2015.09.01,"-56,455","+2,528","11,429,089",19.07%
2015.08.31,"-1,537","+14,994","11,418,561",19.05%
2015.08.28,"+107,241","+22,884","11,399,067",19.02%
2015.08.27,"+15,945","+15,188","11,386,183",19.00%
2015.08.26,"-26,695","-33,599","11,364,995",18.96%
2015.08.25,"+33,474","-16,165","11,455,594",19.11%
2015.08.24,"+37,450","+13,427","11,482,759",19.16%
2015.08.21,"+14,680","+76,692","11,431,332",19.07%
2015.08.20,"+25,145","+20,993","11,337,640",18.91%
2015.08.19,"-78,870","-17,109","11,316,447",18.88%
2015.08.18,"-33,127","-97,260","11,337,756",18.91%
2015.08.17,"+11,740","-70,094","11,459,811",19.12%
2015.08.13,"+346,970","+25,368","11,522,905",19.22%
2015.08.12,"-4,363","+43,399","11,491,537",19.17%
2015.08.11,"+76,813","+47,187","11,448,138",19.10%
2015.08.10,"+63,453","+105,313","11,405,951",19.03%
2015.08.07,"+139,428","-19,402","11,276,238",18.81%
2015.08.06,"+25,643","-132,093","11,281,640",18.83%
2015.08.05,"+78,032","-18,424","11,378,233",18.99%
2015.08.04,"+76,148","-49,323","11,396,657",19.02%
2015.08.03,"-15,104","+58,315","11,435,980",19.09%
2015.07.31,"-150,480","-73,789","11,367,055",18.97%
2015.07.30,"-106,697","+158,149","11,429,844",19.08%
2015.07.29,"+56,458","+57,916","11,270,695",18.81%
2015.07.28,"+12,352","+7,586","11,214,884",18.72%
2015.07.27,+428,"+40,192","11,208,298",18.71%
2015.07.24,"-93,104","+111,960","11,168,106",18.64%
2015.07.23,"-122,646","+107,771","11,059,146",18.46%
2015.07.22,"-13,687","+44,497","10,951,375",18.28%
2015.07.21,"-21,672","+7,457","10,915,298",18.22%
2015.07.20,"-6,695","-87,041","10,875,341",18.15%
2015.07.17,"+16,074","+9,301","10,939,382",18.26%
2015.07.16,"+21,162","+65,386","10,930,081",18.24%
2015.07.15,"-72,961","+16,204","10,869,695",18.14%
2015.07.14,"+6,704","+6,968","10,854,991",18.12%
2015.07.13,"+54,866","+28,260","10,861,023",18.13%
2015.07.10,"-20,674","+65,487","10,829,763",18.08%
2015.07.09,"+56,801","-296,156","10,748,276",17.95%
2015.07.08,"+81,909","-30,792","11,044,432",18.44%
2015.07.07,"+56,191","+4,252","11,078,645",18.50%
2015.07.06,"+43,638","-11,074","11,079,313",18.50%
2015.07.03,"+90,902","+25,711","11,062,387",18.47%
2015.07.02,"+186,736","-98,636","11,036,676",18.43%
2015.07.01,"+389,762","+108,326","11,114,812",18.56%
2015.06.30,"+147,083","-41,976","11,002,687",18.37%
2015.06.29,"+163,453","+77,306","11,037,663",18.43%
2015.06.26,"+260,124","+94,615","10,960,615",18.30%
2015.06.25,"+329,869","-8,510","10,858,000",18.13%
2015.06.24,"+131,975","+61,025","10,846,510",18.11%
2015.06.23,"-2,021","-19,627","10,775,485",17.99%
2015.06.22,+444,"-42,132","10,795,112",18.03%
2015.06.19,"+13,426","-1,648","10,832,244",18.09%
2015.06.18,"-10,115","-60,699","10,819,892",18.07%
2015.06.17,"+32,231","+49,759","10,880,591",18.17%
2015.06.16,"-28,679","+83,217","10,821,832",18.07%
2015.06.15,"-57,926","-80,514","10,694,615",17.86%
2015.06.12,"-61,864","-92,033","10,705,129",17.88%
2015.06.11,"-24,631","-9,812","10,821,207",18.15%
2015.06.10,"+74,048","-1,330","10,835,826",18.17%
2015.06.09,"+115,429","+21,145","10,824,156",18.15%
2015.06.08,"+36,754","+32,350","10,803,011",18.12%
2015.06.05,"-7,177","-30,241","10,777,950",18.08%
2015.06.04,"-2,084","+15,094","10,795,191",18.11%
2015.06.03,"+41,429","-4,431","10,780,097",18.08%
2015.06.02,"-10,587","+34,438","10,820,681",18.15%
2015.06.01,"+17,542","-79,617","10,743,243",18.02%
2015.05.29,"+170,524","+59,929","10,822,860",18.15%
2015.05.28,"-16,506","+10,627","10,792,930",18.10%
2015.05.27,"-24,024","-23,652","10,758,303",18.04%
2015.05.26,"+33,621","+37,601","10,808,955",18.13%
2015.05.22,"+9,267","-19,751","10,803,354",18.12%
2015.05.21,"-113,666","+95,035","10,843,291",18.19%
2015.05.20,"+16,090","+216,788","10,751,256",18.03%
2015.05.19,"+27,346","+14,480","10,530,968",17.66%
2015.05.18,"+24,732","+24,809","10,516,488",17.64%
2015.05.15,"+1,084","+6,796","10,576,945",17.83%
2015.05.14,"+34,312","-77,231","10,535,149",17.76%
2015.05.13,"-37,500","-1,614","10,682,380",18.01%
2015.05.12,"-33,500","-29,366","10,683,994",18.01%
2015.05.11,"-3,280","+32,809","10,711,374",18.05%
2015.05.08,"-3,212",+54,"10,700,565",18.04%
2015.05.07,"+3,167","+83,727","10,709,814",18.05%
2015.05.06,"-85,326",-906,"10,625,087",17.91%
2015.05.04,"-20,106","-93,167","10,649,040",17.95%
2015.04.30,"+3,365","+8,665","10,742,207",18.11%
2015.04.29,"-16,757","-19,050","10,753,542",18.13%
2015.04.28,"-15,810","-14,268","10,772,592",18.16%
2015.04.27,"-13,155","-20,572","10,757,815",18.13%
2015.04.24,"-35,151",+309,"10,775,045",18.16%
2015.04.23,"-37,358","-14,282","10,774,736",18.16%
2015.04.22,"-6,215",+258,"10,779,018",18.17%
2015.04.21,"-10,205","-40,252","10,779,760",18.17%
2015.04.20,"-9,178","+53,682","10,819,012",18.24%
2015.04.17,"-2,546","-121,188","10,650,330",17.95%
2015.04.16,"+61,074","+4,246","10,767,353",18.15%
2015.04.15,"-6,870","-109,358","10,764,826",18.14%
2015.04.14,"-19,785","+35,136","10,874,183",18.33%
2015.04.13,"-36,944","-28,137","10,839,047",18.27%
2015.04.10,"+14,478","-81,079","10,867,184",18.32%
2015.04.09,"-22,795","-8,973","10,943,263",18.45%
2015.04.08,"-33,612","-8,865","10,967,236",18.49%
2015.04.07,"-53,598","-16,095","10,975,073",18.50%
2015.04.06,"-24,006","+42,745","10,983,168",18.51%
2015.04.03,"-22,937","-23,434","10,925,423",18.48%
2015.04.02,"-123,768","+5,458","10,937,375",18.50%
2015.04.01,"+8,486","+3,881","10,961,305",18.54%
2015.03.31,-373,"+18,398","10,960,983",18.54%
2015.03.30,"+30,856","+1,029","10,942,585",18.51%
2015.03.27,"+19,203","-6,619","10,941,556",18.51%
2015.03.26,"-40,316","-34,433","10,943,175",18.51%
2015.03.25,"-77,929","+26,520","10,980,608",18.57%
2015.03.24,"-66,401","-100,680","10,937,188",18.50%
2015.03.23,"+17,889","-30,467","11,037,868",18.67%
2015.03.20,"+154,299","+23,900","11,064,735",18.71%
2015.03.19,"-209,639","+73,790","11,040,835",18.67%
2015.03.18,"-283,893","-101,084","10,963,045",18.54%
2015.03.17,"-151,484","-21,306","11,093,129",18.76%
2015.03.16,"-180,456","-4,037","11,100,435",18.77%
2015.03.13,"-133,135","-66,558","11,091,472",18.76%
2015.03.12,"-17,912","-6,333","11,150,924",18.91%
2015.03.11,"-135,513","-78,597","11,153,257",18.91%
2015.03.10,"-103,964","-22,274","11,229,854",19.04%
2015.03.09,"-76,332","-20,659","11,255,128",19.08%
2015.03.06,"-52,925","-5,322","11,255,787",19.09%
2015.03.05,"-19,847","-32,585","11,261,109",19.09%
2015.03.04,"+32,700","-29,292","11,294,921",19.15%
2015.03.03,"-23,785","+14,868","11,324,213",19.20%
