Date,Close,Open,High,Low,Volume,Change
2011-01-31,2790.69,2751.53,2790.92,2748.54,9150000000.0,0.0138
2011-02-01,2798.96,2795.07,2805.05,2785.3,7340000000.0,0.003
2011-02-09,2774.07,2778.7,2804.21,2764.87,8730000000.0,-0.0089
2011-02-10,2818.16,2769.65,2819.06,2760.18,9790000000.0,0.0159
2011-02-11,2827.33,2815.12,2835.41,2807.61,10780000000.0,0.0033
2011-02-14,2899.13,2828.57,2906.26,2828.57,15420000000.0,0.0254
2011-02-15,2899.24,2900.43,2934.47,2892.64,15240000000.0,0.0
2011-02-16,2923.9,2893.68,2924.19,2882.55,12780000000.0,0.0085
2011-02-17,2926.96,2929.26,2939.28,2905.03,13040000000.0,0.001
2011-02-18,2899.79,2924.23,2924.23,2890.26,11380000000.0,-0.009300000000000001
2011-02-21,2932.25,2886.54,2932.82,2884.19,11890000000.0,0.011200000000000002
2011-02-22,2855.52,2941.32,2944.41,2851.62,15300000000.0,-0.0262
2011-02-23,2862.63,2844.99,2868.48,2839.2,11110000000.0,0.0025
2011-02-24,2878.6,2861.39,2881.54,2854.56,10980000000.0,0.005600000000000001
2011-02-25,2878.57,2876.78,2890.32,2848.65,10010000000.0,-0.0
2011-02-28,2905.05,2880.17,2906.17,2861.82,11870000000.0,0.0092
2011-03-01,2918.92,2906.28,2931.58,2901.55,13660000000.0,0.0048
2011-03-02,2913.81,2905.51,2924.96,2883.57,13340000000.0,-0.0018
2011-03-03,2902.98,2918.73,2937.56,2900.76,15050000000.0,-0.0037
2011-03-04,2942.31,2902.19,2944.46,2898.08,11830000000.0,0.013500000000000002
2011-03-07,2996.21,2952.72,3000.43,2952.72,16010000000.000002,0.0183
2011-03-08,2999.94,2996.73,3001.62,2976.6,12670000000.0,0.0012
2011-03-09,3002.15,3002.55,3012.04,2989.34,12480000000.0,0.0007000000000000001
2011-03-10,2957.14,2995.77,2995.77,2954.37,12380000000.0,-0.015
2011-03-11,2933.8,2942.42,2966.98,2927.68,11600000000.0,-0.0079
2011-03-14,2937.63,2923.98,2939.65,2914.46,11690000000.0,0.0013
2011-03-15,2896.26,2927.98,2927.98,2850.94,15500000000.0,-0.0141
2011-03-16,2930.8,2894.25,2934.02,2894.25,13080000000.0,0.011899999999999999
2011-03-17,2897.3,2906.95,2935.62,2885.65,13780000000.0,-0.011399999999999999
2011-03-18,2906.89,2920.81,2930.61,2900.87,10060000000.0,0.0033
2011-03-21,2909.14,2913.91,2927.07,2895.15,9680000000.0,0.0008
2011-03-22,2919.14,2917.69,2923.39,2884.75,9510000000.0,0.0034000000000000002
2011-03-23,2948.48,2919.02,2950.42,2911.63,11260000000.0,0.0101
2011-03-24,2946.71,2949.85,2958.66,2942.13,10900000000.0,-0.0006
2011-03-25,2977.81,2948.54,2985.08,2946.7,13640000000.0,0.0106
2011-03-28,2984.01,2985.36,3005.78,2979.2,15600000000.0,0.0021
2011-03-29,2958.08,2979.86,2994.17,2953.54,16850000000.000002,-0.0087
2011-03-30,2955.77,2955.45,2968.18,2935.75,12650000000.0,-0.0008
2011-03-31,2928.11,2954.65,2961.63,2914.38,10890000000.0,-0.009399999999999999
2011-04-01,2967.41,2932.48,2967.85,2924.39,9980000000.0,0.0134
