,G_Val,F_Val,F_total,F_percent
2012.01.16,"+5,275","+831,427","147,399,614",24.89%
2012.01.13,"+674,379","+1,257,711","146,568,187",24.75%
2012.01.12,"-335,971","-119,922","145,310,476",24.54%
2012.01.11,"-367,638","+804,387","145,429,674",24.56%
2012.01.10,"+329,381","+529,533","144,602,277",24.42%
2012.01.09,"-391,308","+284,591","144,072,744",24.33%
2012.01.06,"+111,120","+2,509,354","143,788,153",24.28%
2012.01.05,"+1,113,618","+566,595","141,278,799",23.86%
2012.01.04,"+1,139,732","+1,845,350","140,732,204",23.77%
2012.01.03,"+2,572,682","+474,310","138,886,854",23.45%
2012.01.02,"+4,063,345","+553,310","138,412,544",23.37%
2011.12.29,"+1,470,895","-60,094","136,933,084",23.12%
2011.12.28,"-299,560","+488,630","136,944,228",23.13%
2011.12.27,"+261,192","+269,250","136,975,898",23.13%
2011.12.26,"-340,546","+406,980","136,706,648",23.09%
2011.12.23,"+798,815","+775,311","136,299,668",23.02%
2011.12.22,"-1,096,405","+451,850","136,336,947",23.02%
2011.12.21,"+86,135","+493,394","135,885,097",22.95%
2011.12.20,"-687,078","-456,390","135,411,151",22.87%
2011.12.19,"-145,999","+372,418","135,867,541",22.94%
2011.12.16,"-445,162","+242,350","135,495,131",22.88%
2011.12.15,"+683,031","+63,960","135,340,151",22.85%
2011.12.14,"+244,035","+812,521","135,276,191",22.84%
2011.12.13,"+2,429,717","-1,483,740","134,463,670",22.71%
2011.12.12,"+657,202","+69,915","135,947,410",22.96%
2011.12.09,"-1,319,600","-246,649","135,877,510",22.95%
2011.12.08,"-1,357,455","-366,783","136,124,152",22.99%
2011.12.07,"-1,243,690","-941,655","136,556,735",23.06%
2011.12.06,"-28,808","-254,310","137,493,460",23.22%
2011.12.05,"-50,918","-64,810","137,747,779",23.26%
2011.12.02,"-214,684","+150,971","137,812,589",23.27%
2011.12.01,"+337,136","+1,228,520","137,661,618",23.25%
2011.11.30,"-74,429","+261,150","136,442,748",23.04%
2011.11.29,"+809,472","+5,311","136,181,598",23.00%
2011.11.28,"+2,366,825","+858,190","136,176,287",23.00%
2011.11.25,"+656,712","-583,640","135,318,097",22.85%
2011.11.24,"+659,862","+9,500","135,901,737",22.95%
2011.11.23,"+387,744","-2,325,690","135,885,437",22.95%
2011.11.22,"+748,651","-130,645","138,201,477",23.34%
2011.11.21,"+321,161","-120,637","138,332,122",23.36%
2011.11.18,"+473,819","-530,039","138,452,759",23.38%
2011.11.17,"+1,319,071","+20,263","138,982,798",23.47%
2011.11.16,"+720,435","+278,644","138,962,535",23.47%
2011.11.15,"-244,138","-563,370","139,023,891",23.48%
2011.11.14,"+279,144","-305,860","139,612,251",23.58%
2011.11.11,"-1,169,716","-2,473,060","139,908,852",23.63%
2011.11.10,"-624,972","-2,174,172","142,210,140",24.02%
2011.11.09,"-2,831,456","-1,457,441","144,439,198",24.39%
2011.11.08,"-2,742,972","-482,550","145,894,499",24.64%
2011.11.07,"-1,837,345","+490,260","146,377,049",24.72%
2011.11.04,"+2,069,012","+724,861","145,886,789",24.64%
2011.11.03,"+424,113","-398,990","145,161,928",24.51%
2011.11.02,"+1,068,337","-440,740","145,560,918",24.58%
2011.11.01,"+1,832,787","+506,628","146,001,658",24.66%
2011.10.31,"-169,862","+563,110","145,507,070",24.57%
2011.10.28,"-2,985,998","+597,117","144,943,960",24.48%
2011.10.27,"-434,118","-220,870","144,346,843",24.38%
2011.10.26,"+1,091,491","-78,380","144,567,713",24.41%
2011.10.25,"-240,792","+549,779","144,646,094",24.43%
2011.10.24,"+2,668,308","+600,572","144,096,320",24.33%
2011.10.21,"+3,684,430","-597,368","143,495,748",24.23%
2011.10.20,"-517,943","+844,759","144,090,496",24.33%
2011.10.19,"-199,786","-733,940","143,245,737",24.19%
2011.10.18,"-31,039","-127,961","143,979,677",24.31%
2011.10.17,"+20,745","+151,696","144,107,638",24.34%
2011.10.14,"-356,457","+60,660","143,955,942",24.31%
2011.10.13,"-946,016","-383,866","143,893,352",24.30%
2011.10.12,"+873,967","-167,570","144,277,218",24.36%
2011.10.11,"+1,076,639","+996,778","144,444,788",24.39%
2011.10.10,"+661,268","+164,710","143,448,010",24.22%
2011.10.07,"-402,187","+1,192,020","143,283,300",24.20%
2011.10.06,"+1,321,420","+1,444,128","142,091,280",23.99%
2011.10.05,"+746,486","-169,527","140,647,159",23.75%
2011.10.04,"-1,215,964","-244,777","140,816,686",23.78%
2011.09.30,"-650,647","-458,090","141,056,823",23.82%
2011.09.29,"+1,387,299","+639,441","141,714,913",23.93%
2011.09.28,"-514,768","+669,557","141,075,472",23.82%
2011.09.27,"+733,115","+234,842","140,405,915",23.71%
2011.09.26,"+1,308,105","+404,940","140,171,073",23.67%
2011.09.23,"-22,866","-975,728","139,766,140",23.60%
2011.09.22,"-341,595","+212,110","140,741,865",23.77%
2011.09.21,"-202,637","+635,790","140,529,755",23.73%
2011.09.20,"+1,474,587","+435,074","139,893,965",23.62%
2011.09.19,"-1,496,919","+195,818","139,458,891",23.55%
2011.09.16,"+3,583,796","+588,290","139,263,073",23.52%
2011.09.15,"+3,418,001","+390,910","138,674,783",23.42%
2011.09.14,"+285,116","+978,142","138,283,873",23.35%
2011.09.09,"+1,503,933","+404,600","137,405,731",23.20%
2011.09.08,"+1,359,753","-564,898","137,001,125",23.14%
2011.09.07,"+3,686,955","-1,738,813","137,566,023",23.23%
2011.09.06,"-1,707,026","-593,060","139,313,626",23.53%
2011.09.05,"-1,465,193","-709,660","139,906,686",23.63%
2011.09.02,"-126,822","-800,892","140,616,346",23.75%
2011.09.01,"-510,948","+2,449,774","141,417,238",23.88%
2011.08.31,"+50,779","-342,771","138,967,464",23.47%
2011.08.30,"-586,634","-529,533","139,310,235",23.53%
2011.08.29,"+2,395,380","+1,647,550","139,828,188",23.61%
2011.08.26,"+1,998,363","+243,738","138,180,638",23.33%
2011.08.25,"+3,225,609","+816,643","137,934,970",23.29%
2011.08.24,"-1,657,628","+992,677","137,114,467",23.15%
2011.08.23,"+1,534,872","-2,055,628","136,119,863",22.99%
2011.08.22,"+545,549","-1,416,720","138,160,491",23.33%
2011.08.19,"-1,811,159","+1,730,866","139,556,991",23.57%
2011.08.18,"-10,272,816","+798,788","137,795,245",23.27%
2011.08.17,"-3,038,720","-766,466","136,976,403",23.13%
2011.08.16,"+504,093","+601,110","137,742,885",23.26%
2011.08.12,"-2,464,506","-1,026,871","137,713,259",23.26%
2011.08.11,"-1,046,752","+1,074,325","138,740,136",23.43%
2011.08.10,"-187,712","-700,469","137,665,818",23.25%
2011.08.09,"+1,058,881","+258,446","138,366,291",23.37%
2011.08.08,"+916,319","-233,984","138,107,845",23.32%
2011.08.05,"+1,628,101","-456,730","138,341,829",23.36%
2011.08.04,"-287,375","+128,152","138,298,559",23.35%
2011.08.03,"+710,033","-2,004,791","138,189,407",23.34%
2011.08.02,"+1,892,165","-781,672","140,194,198",23.67%
2011.08.01,"+2,018,521","+37,395","140,975,875",23.81%
2011.07.29,"+6,075,956","-1,115,877","140,908,480",23.80%
2011.07.28,"-1,194,016","+267,966","142,024,357",23.98%
2011.07.27,"-1,451,337","-667,356","141,756,391",23.94%
2011.07.26,"+786,369","-746,817","142,423,747",24.05%
2011.07.25,"+1,309,309","-1,028,890","143,170,564",24.18%
2011.07.22,"-243,031","-1,081,242","144,199,454",24.35%
2011.07.21,"-653,272","-1,062,382","145,280,696",24.53%
2011.07.20,"+2,590,847","-1,483,593","146,443,078",24.73%
2011.07.19,"-412,933","-990,030","147,926,671",24.98%
2011.07.18,"-2,509,381","-70,221","149,016,701",25.16%
2011.07.15,"-525,323","-905,977","149,006,922",25.16%
2011.07.14,"-3,834,791","-242,561","149,912,899",25.32%
2011.07.13,"-4,458,197","-970,070","150,155,460",25.36%
2011.07.12,"-1,736,793","-290,234","151,125,525",25.52%
2011.07.11,"-281,249","+124,971","151,415,759",25.57%
2011.07.08,"-448,286","-821,880","151,290,788",25.55%
2011.07.07,"-1,761,894","+280,779","152,262,674",25.71%
2011.07.06,"-2,112,171","+790,314","151,982,195",25.67%
2011.07.05,"+870,302","+1,060,380","151,206,881",25.53%
2011.07.04,"-286,385","+618,019","150,155,901",25.36%
2011.07.01,"+1,241,947","+337,480","149,237,883",25.20%
2011.06.30,"-1,490,140","+364,500","148,900,403",25.14%
2011.06.29,"-3,201,240","+436,487","148,460,903",25.07%
2011.06.28,"-903,526","-1,049,340","148,024,416",25.00%
2011.06.27,"-501,320","-2,613,626","149,773,756",25.29%
2011.06.24,"+1,717,963","+811,080","152,387,382",25.73%
2011.06.23,"+481,233","-181,197","151,576,302",25.60%
2011.06.22,"+1,301,075","-99,160","151,642,499",25.61%
2011.06.21,"+406,109","-489,651","151,741,659",25.63%
2011.06.20,"+375,005","+1,117,669","152,591,565",25.77%
2011.06.17,"-2,999,105","+2,018,723","151,423,776",25.57%
2011.06.16,"-250,073","+83,522","149,405,053",25.23%
2011.06.15,"-190,921","+334,749","149,331,284",25.22%
2011.06.14,"+326,458","-506,732","149,096,895",25.18%
2011.06.13,"-624,107","+769,870","149,603,634",25.26%
2011.06.10,"-3,034,695","+938,804","148,833,771",25.13%
2011.06.09,"-1,735,760","+408,349","147,800,108",24.96%
2011.06.08,"-1,957,692","+2,935,353","147,492,691",24.91%
2011.06.07,"-27,939","+1,419,150","144,357,338",24.38%
2011.06.03,"-41,052","-139,073","142,921,488",24.14%
2011.06.02,"-1,602,497","+1,003,830","143,079,019",24.16%
2011.06.01,"-5,280,352","-570,020","142,104,359",24.00%
2011.05.31,"-3,284,084","+1,017,620","142,724,124",24.10%
2011.05.30,"-3,970,446","-18,140","141,706,504",23.93%
2011.05.27,"+27,628","-10,922","141,809,644",23.95%
2011.05.26,"+187,664","+2,250","142,040,566",23.99%
2011.05.25,"-13,606","+120,162","142,038,316",23.99%
2011.05.24,"-314,251","+619,650","141,918,154",23.97%
2011.05.23,"-548,233","+74,690","141,497,504",23.90%
2011.05.20,"-450,324","+755,766","141,422,811",23.88%
2011.05.19,"-789,052","+61,370","140,688,134",23.76%
2011.05.18,"-1,985,452","-651,260","140,738,637",23.77%
2011.05.17,"-2,142,212","+808,050","141,405,262",23.88%
2011.05.16,"-733,595","+623,640","140,597,208",23.75%
2011.05.13,"+1,323,415","+229,500","140,107,568",23.66%
2011.05.12,"+261,115","+367,400","139,799,938",23.65%
2011.05.11,"-439,946","+1,349,407","139,433,341",23.58%
2011.05.09,"-68,116","+1,232,114","138,083,934",23.36%
2011.05.06,"-99,444","+970,290","136,851,820",23.15%
2011.05.04,"-565,311","-1,941,360","135,815,530",22.99%
2011.05.03,"-948,925","+519,424","137,756,890",23.32%
2011.05.02,"+485,828","+33,030","137,237,466",23.23%
2011.04.29,"-1,353,480","+380,399","137,284,436",23.24%
2011.04.28,"-109,353","+882,511","136,624,037",23.13%
2011.04.27,"-1,864,203","+686,097","136,105,376",23.04%
2011.04.26,"-4,151,502","+1,246,632","135,399,279",22.92%
2011.04.25,"-839,452","-103,120","134,140,907",22.71%
2011.04.22,"-1,742,871","-155,600","134,188,732",22.71%
2011.04.21,"+179,652","+2,428,235","134,451,532",22.76%
2011.04.20,"+1,016,802","+155,846","132,123,298",22.36%
2011.04.19,"-903,319","-11,096","131,967,458",22.34%
2011.04.18,"+18,187","+39,501","131,948,554",22.33%
2011.04.15,"-768,613","+901,020","131,959,053",22.34%
2011.04.14,"+484,227","+1,048,018","131,143,033",22.20%
2011.04.13,"-413,931","+981,006","130,095,015",22.02%
2011.04.12,"+291,489","+407,370","129,064,009",21.85%
2011.04.11,"+736,973","+203,440","128,639,325",21.78%
2011.04.08,"+223,443","-2,171,342","128,435,885",21.74%
2011.04.07,"-427,334","+412,850","130,607,227",22.13%
2011.04.06,"+201,627","+190,334","130,214,377",22.06%
2011.04.05,"+1,286,037","+642,312","130,779,052",22.16%
2011.04.04,"-859,608","+818,965","130,136,740",22.05%
2011.04.01,"-127,671","+507,313","129,317,775",21.91%
2011.03.31,"-406,681","+468,478","128,809,527",21.82%
2011.03.30,"+1,239,981","+1,247,189","128,463,629",21.76%
2011.03.29,"+518,901","+507,590","127,326,440",21.57%
2011.03.28,"+3,525,442","-115,320","126,718,850",21.47%
2011.03.25,"+2,197,238","+403,608","126,983,570",21.51%
2011.03.24,"+1,577,899","+697,490","126,579,962",21.44%
2011.03.23,"+940,639","+808,330","125,806,481",21.31%
2011.03.22,"-2,167,049","-409,320","125,026,571",21.18%
2011.03.21,"-1,640,910","-240,264","125,400,971",21.24%
2011.03.18,"-754,511","-130,697","125,641,235",21.28%
2011.03.17,"-425,285","-1,305,290","125,771,932",21.31%
2011.03.16,"+679,997","-272,810","126,877,224",21.49%
2011.03.15,"+2,368,511","-2,109,716","126,750,034",21.47%
2011.03.14,"+2,082,856","-1,996,550","128,700,750",21.80%
2011.03.11,"+574,369","-598,494","130,490,293",22.11%
2011.03.10,"-1,287,304","-443,490","131,088,795",22.21%
2011.03.09,"+153,144","+251,334","131,332,285",22.25%
2011.03.08,"-269,261","-811,650","131,230,951",22.23%
2011.03.07,"-284,331","+281,322","132,048,721",22.37%
2011.03.04,"+506,950","+1,065,160","131,767,399",22.32%
2011.03.03,"-45,427","+368,910","130,751,649",22.15%
2011.03.02,"-680,860","-10,240","130,382,743",22.09%
2011.02.28,"+410,839","+939,705","130,392,983",22.09%
2011.02.25,"+356,550","+639,735","129,453,278",21.93%
2011.02.24,"+1,267,398","-920,881","128,807,513",21.82%
2011.02.23,"-548,416","-494,824","129,928,394",22.01%
2011.02.22,"+1,258,308","+81,440","130,323,218",22.08%
2011.02.21,"-842,176","+166,960","130,241,778",22.06%
2011.02.18,"-518,559","+400,520","129,924,818",22.01%
2011.02.17,"-493,720","+690,671","129,524,306",21.94%
2011.02.16,"+512,812","+734,429","128,533,635",21.78%
2011.02.15,"+625,881","-65,240","127,768,506",21.65%
2011.02.14,"+566,202","+148,870","127,863,746",21.66%
2011.02.11,"-202,619","+247,100","131,188,276",22.22%
2011.02.10,"-216,012","-1,003,897","129,793,476",21.99%
2011.02.09,"-319,031","+1,017,890","130,019,373",22.03%
2011.02.08,"-1,761,706","+2,072,699","128,089,783",21.70%
2011.02.07,"-784,765","+794,978","125,839,260",21.32%
2011.02.01,"-1,256,284","+1,049,089","125,123,108",21.20%
2011.01.31,"-483,639","+1,067,430","125,250,793",21.22%
2011.01.28,"+1,552,631","+4,096,680","124,693,363",21.12%
2011.01.27,"-699,042","+404,750","121,636,683",20.61%
2011.01.26,"+301,750","+1,210,340","121,283,803",20.55%
2011.01.25,"-688,880","+698,880","119,869,458",20.31%
2011.01.24,"-878,658","+2,242,120","119,952,580",20.32%
2011.01.21,"+149,530","+1,327,420","117,790,460",19.96%
2011.01.20,"-377,483","+1,417,110","116,537,173",19.74%
2011.01.19,"-339,124","+1,521,999","115,067,063",19.49%
2011.01.18,"+1,642,766","+1,319,270","113,545,064",19.24%
2011.01.17,"+5,557","-46,415","112,300,794",19.03%
2011.01.14,"+562,428","-401,970","113,254,582",19.19%
2011.01.13,"-1,357,100","+6,863,169","114,269,332",19.36%
2011.01.12,"+855,110","+1,620,900","107,424,162",18.20%
2011.01.11,"+455,645","-957,213","105,663,262",17.90%
2011.01.10,"-409,040","-349,976","106,620,475",18.06%
2011.01.07,"+56,946","+840,080","107,335,545",18.18%
2011.01.06,"+1,209,792","+2,210,272","105,823,977",17.93%
2011.01.05,"+1,283,396","+2,555,866","103,232,405",17.49%
2011.01.04,"+2,091,451","+1,144,198","100,888,782",17.09%
2011.01.03,"+5,552,050","-253,800","99,448,818",16.85%
2010.12.30,"+524,799","-553,686","99,260,618",16.82%
2010.12.29,"+505,866","+544,730","99,813,792",16.91%
2010.12.28,"+3,402,906","+728,180","99,274,058",16.82%
2010.12.27,"+242,053","-4,798","98,695,878",16.72%
2010.12.24,"-934,340","+67,590","98,783,276",16.74%
2010.12.23,"-1,536,787","+311,220","98,589,601",16.70%
2010.12.22,"-1,732,479","-473,600","98,094,581",16.62%
2010.12.21,"-1,104,636","-357,218","98,793,681",16.74%
2010.12.20,"-1,035,196","+752,370","99,440,812",16.85%
2010.12.17,"-2,479,780","+19,951","98,689,870",16.72%
2010.12.16,"-377,061","+147,066","98,819,919",16.74%
2010.12.15,"-1,229,342","+303,619","98,472,853",16.68%
2010.12.14,"+1,429,571","+502,986","98,305,480",16.65%
2010.12.13,"+270,560","+30,060","97,643,614",16.54%
2010.12.10,"+2,206,409","-118,100","97,531,374",16.52%
2010.12.09,"+1,115,831","-215,080","97,617,336",16.54%
2010.12.08,"-1,081,365","-58,904","97,838,037",16.57%
2010.12.07,"+307,278","-156,940","97,927,941",16.59%
2010.12.06,"+51,658","-171,736","98,074,886",16.62%
2010.12.03,"-1,290,984","-190,928","98,291,417",16.65%
2010.12.02,"-807,017","+805,000","98,499,251",16.69%
2010.12.01,"+789,929","-1,644,400","97,797,741",16.57%
2010.11.30,"-247,875","-402,420","98,965,144",16.77%
2010.11.29,"-516,340","-758,960","99,270,564",16.82%
2010.11.26,"+404,771","+513,983","100,129,524",16.96%
2010.11.25,"-176,285","-274,620","99,730,541",16.90%
2010.11.24,"+2,073,164","+964,630","100,048,307",16.95%
2010.11.23,"+688,776","+1,506,600","99,145,681",16.80%
2010.11.22,"+6,400,625","+1,353,271","98,115,131",16.62%
2010.11.19,"+908,524","+270,292","96,761,860",16.39%
2010.11.18,"-1,158,220","-32,430","96,562,974",16.36%
2010.11.17,"+472,404","-2,151,070","96,327,411",16.32%
2010.11.16,"+1,027,838","-58,670","98,013,001",16.60%
2010.11.15,"+880,652","-333,752","97,639,671",16.54%
2010.11.12,"-683,998","-51,770","98,256,341",16.65%
2010.11.11,"+2,079,657","-1,740,250","98,386,887",16.67%
2010.11.10,"+1,369,551","-999,430","100,260,462",16.99%
2010.11.09,"-134,787","-340,800","101,301,571",17.16%
2010.11.08,"+1,570,690","-153,530","102,262,755",17.32%
2010.11.05,"+1,842,711","+3,187,920","102,416,285",17.35%
2010.11.04,"+2,272,092","+699,860","99,561,527",16.87%
2010.11.03,"-842,377","+79,180","98,861,658",16.75%
2010.11.02,"-1,421,494","-1,523,970","98,392,386",16.67%
2010.11.01,"-1,299,603","-561,920","100,246,356",16.98%
2010.10.29,"-1,593,323","+1,761,240","101,088,276",17.13%
2010.10.28,"-1,882,829","+105,830","98,927,036",16.76%
2010.10.27,"-1,546,671","-893,600","99,043,206",16.78%
2010.10.26,"-1,777,971","-508,178","99,383,806",16.84%
2010.10.25,"+181,420","+1,187,540","100,887,615",17.09%
2010.10.22,"+689,891","+1,165,308","99,876,050",16.92%
2010.10.21,"+2,411,857","+281,121","98,759,742",16.73%
2010.10.20,"+4,193,345","+771,750","97,743,621",16.56%
2010.10.19,"+2,112,915","-2,148,290","96,971,871",16.43%
2010.10.18,"+571,463","-906,080","99,249,330",16.81%
2010.10.15,"+1,252,865","+322,774","100,353,971",17.00%
2010.10.14,"+426,030","-783,245","100,267,636",16.99%
2010.10.13,"+1,879,460","+984,850","101,208,631",17.15%
2010.10.12,"+635,214","+539,780","100,288,561",16.99%
2010.10.11,"-668,731","+132,141","99,641,341",16.88%
2010.10.08,"+962,138","+158,240","98,896,230",16.75%
2010.10.07,"+1,181,607","-33,960","98,909,990",16.76%
2010.10.06,"+5,379,416","+1,021,724","98,645,964",16.71%
2010.10.05,"+172,878","+31,249","97,621,226",16.54%
2010.10.04,"+1,259,510","+1,107,350","97,964,976",16.60%
2010.10.01,"+1,509,747","+759,035","97,327,621",16.49%
2010.09.30,"+1,705,778","+338,323","96,644,586",16.37%
2010.09.29,"+2,180,405","+1,332,260","96,639,893",16.37%
2010.09.28,"-58,591","+263,550","95,631,792",16.20%
2010.09.27,"-1,031,759","+683,451","95,888,897",16.24%
2010.09.24,"-1,061,247","-1,394,610","94,721,446",16.05%
2010.09.20,"-42,282","-1,571,269","95,606,049",16.20%
2010.09.17,"+3,532,797","+2,682,170","97,752,776",16.56%
2010.09.16,"+1,615,545","-91,728","95,244,606",16.14%
2010.09.15,"+1,897,526","-755,710","95,186,329",16.13%
2010.09.14,"-349,466","-164,020","95,792,039",16.23%
2010.09.13,"-604,955","+61,201","96,267,059",16.31%
2010.09.10,"+17,117","-27,550","96,115,858",16.28%
2010.09.09,"-2,951,079","-1,857,718","95,350,408",16.15%
2010.09.08,"-5,117,077","-452,330","97,408,126",16.50%
2010.09.07,"-1,529,397","+520,989","97,660,459",16.54%
2010.09.06,"-807,779","+1,072,180","97,427,370",16.51%
2010.09.03,"+3,552,945","-209,890","96,126,824",16.29%
2010.09.02,"+1,479,829","-1,993,103","95,484,714",16.18%
2010.09.01,"-3,911,647","-2,038,493","96,877,819",16.41%
2010.08.31,"-4,204,581","-1,645,170","98,809,962",16.74%
2010.08.30,"-959,317","-952,166","99,992,482",16.94%
2010.08.27,"+379,539","-755,990","100,524,648",17.03%
2010.08.26,"+4,869,131","-861,676","101,150,638",17.14%
2010.08.25,"+1,819,087","-880,723","101,612,314",17.21%
2010.08.24,"+1,005,329","-143,974","102,433,037",17.35%
2010.08.23,"-1,864,699","+160,910","102,868,011",17.43%
2010.08.20,"-177,012","-1,252,260","102,707,101",17.40%
2010.08.19,"+1,976,928","-44,850","103,768,361",17.58%
2010.08.18,"-1,389,681","+282,790","104,264,031",17.66%
2010.08.17,"+675,555","-227,310","104,223,746",17.66%
