,G_Val,F_Val,F_total,F_percent
2020.06.23,"-86,230","+370,663","28,906,485",21.42%
2020.06.22,"+73,256","-32,956","28,587,002",21.19%
2020.06.19,"-79,643","+153,421","28,598,709",21.19%
2020.06.18,"-13,198","+21,927","28,451,257",21.08%
2020.06.17,"-40,524","-64,740","28,504,645",21.12%
2020.06.16,"+40,522","+136,222","28,553,657",21.16%
2020.06.15,"-61,242","-25,916","28,315,502",20.98%
2020.06.12,"-149,506","-22,784","28,352,287",21.01%
2020.06.11,"-139,370","+310,528","28,370,226",21.02%
2020.06.10,"+78,809","-27,908","28,028,698",20.77%
2020.06.09,"+13,495","+143,103","28,054,432",20.79%
2020.06.08,"-58,457","+1,745","27,932,098",20.70%
2020.06.05,"+15,942","+167,184","27,941,195",20.71%
2020.06.04,"+149,341","+239,285","27,837,733",20.63%
2020.06.03,"+128,140","-65,089","27,640,998",20.48%
2020.06.02,"-37,221","-186,500","27,706,087",20.53%
2020.06.01,-360,"+544,818","27,896,295",20.67%
2020.05.29,"+15,289","+29,236","27,348,710",20.27%
2020.05.28,"-39,111","-57,821","27,316,474",20.24%
2020.05.27,"-116,636","+64,855","27,410,624",20.31%
2020.05.26,"+19,953","-20,043","27,357,064",20.27%
2020.05.25,"-8,784","+5,361","27,405,107",20.31%
2020.05.22,"-36,444","-21,258","27,369,372",20.28%
2020.05.21,"-58,488","+76,895","27,390,630",20.33%
2020.05.20,"+78,334","+107,192","27,312,830",20.28%
2020.05.19,"-80,777","+47,817","27,147,882",20.15%
2020.05.18,"-35,133","+24,884","27,095,925",20.11%
2020.05.15,"+72,572","-99,422","27,077,796",20.10%
2020.05.14,"+56,309","+53,262","27,176,057",20.17%
2020.05.13,"+102,628","+70,034","27,122,795",20.13%
2020.05.12,"-10,508","+9,558","27,046,314",20.08%
2020.05.11,"-44,200","-44,892","27,064,760",20.09%
2020.05.08,"+91,851","+81,673","27,075,250",20.10%
2020.05.07,"+16,897","-65,235","26,923,969",19.99%
2020.05.06,"+46,505","+13,251","26,984,534",20.03%
2020.05.04,"-72,478","-139,626","26,959,107",20.01%
2020.04.29,"+1,787","+55,188","27,101,212",20.12%
2020.04.28,"-11,401","-63,563","26,959,894",20.01%
2020.04.27,"+38,333","-15,502","27,119,964",20.13%
2020.04.24,"+1,642","-16,787","27,132,466",20.14%
2020.04.23,"-4,307","-10,075","27,154,225",21.16%
2020.04.22,"+50,752","+32,700","25,849,280",20.14%
2020.04.21,"+64,443","+76,273","25,816,604",20.11%
2020.04.20,"-64,173","+85,814","25,727,180",20.05%
2020.04.17,"-126,326","+4,630","25,656,728",19.99%
2020.04.16,"+27,163","-14,989","25,634,298",19.97%
2020.04.14,"+4,690","-23,938","25,637,254",19.98%
2020.04.13,"-5,404","+59,268","25,631,813",19.97%
2020.04.10,"-81,522","-85,909","25,549,496",19.91%
2020.04.09,"+32,750","-59,756","25,780,810",20.09%
2020.04.08,"-52,788","+40,797","25,958,392",20.23%
2020.04.07,"-38,757","+99,688","25,977,495",20.24%
2020.04.06,"+165,254","+199,259","25,935,107",20.21%
2020.04.03,"-16,507","+58,901","25,997,191",20.26%
2020.04.02,"+435,625","-1,432,905","25,915,966",20.19%
2020.04.01,"-85,269","+102,289","27,333,330",21.30%
2020.03.31,"-45,084","+294,425","27,224,541",21.21%
2020.03.30,"+35,057","+15,871","26,947,116",21.00%
2020.03.27,"-43,155","+122,313","26,899,772",20.96%
2020.03.26,"-78,681","+157,784","26,789,546",20.87%
2020.03.25,"-158,373","+156,693","27,069,294",21.09%
2020.03.24,"-11,284","+505,314","27,325,825",21.29%
2020.03.23,"-219,764","+602,366","27,211,441",21.20%
2020.03.20,"+81,426","+89,704","26,568,443",20.70%
2020.03.19,"+166,930","+35,521","26,381,893",20.56%
2020.03.18,"-81,114","-56,555","26,348,150",20.53%
2020.03.17,"+167,143","+56,696","26,369,289",20.55%
2020.03.16,"-42,220","+58,748","26,356,798",20.54%
2020.03.13,"+102,646","-155,120","26,373,645",20.55%
2020.03.12,"+127,726","-49,340","26,596,849",20.72%
2020.03.11,"-34,741","+34,667","26,711,959",20.81%
2020.03.10,"+105,440","+108,765","26,707,786",20.81%
2020.03.09,"+101,148","-70,183","26,574,727",20.71%
2020.03.06,"+21,317","-38,538","26,636,414",20.75%
2020.03.05,"+31,108","+280,013","26,685,952",20.79%
2020.03.04,"-6,947","+69,638","26,403,939",20.57%
2020.03.03,"-82,567","-18,987","26,319,748",20.51%
2020.03.02,"+22,262","+113,963","26,345,583",20.53%
2020.02.28,"+78,794","+56,002","26,274,294",20.47%
2020.02.27,"-78,777","+38,029","26,161,939",20.38%
2020.02.26,"+65,233","-62,140","26,131,604",20.36%
2020.02.25,"+70,271","-32,672","26,110,347",20.34%
2020.02.24,"+61,822","-88,450","26,152,959",20.38%
2020.02.21,"+1,563","+72,379","26,229,583",20.44%
2020.02.20,"+71,538","-26,045","26,106,952",20.34%
2020.02.19,"-85,397","+68,148","26,176,856",20.40%
2020.02.18,"-46,536","-28,486","26,137,039",20.36%
2020.02.17,"+131,662","+51,185","26,049,566",20.30%
2020.02.14,"+174,556","-18,272","25,828,465",20.13%
2020.02.13,"+283,031","-28,487","25,839,174",20.13%
2020.02.12,"+26,424","-39,177","25,748,861",20.06%
2020.02.11,"+32,102","-58,831","25,739,052",20.06%
2020.02.10,"+38,040","-83,406","25,784,467",20.09%
2020.02.07,"-34,485","-30,300","25,765,959",20.08%
2020.02.06,"+98,161","+222,319","25,816,180",20.12%
2020.02.05,"-219,993","-81,250","25,631,462",19.97%
2020.02.04,"-236,745","+58,855","25,745,075",20.06%
2020.02.03,"+47,654","+47,266","25,636,220",19.98%
2020.01.31,"+25,939","-29,062","25,591,134",19.94%
2020.01.30,"-66,398","-58,653","25,810,196",20.11%
2020.01.29,"-121,618","+23,930","25,931,633",20.21%
2020.01.28,"+12,073","+13,421","25,887,997",20.17%
2020.01.23,"-41,881","+5,936","25,878,955",20.16%
2020.01.22,"+52,548","+29,645","25,750,395",20.06%
2020.01.21,"+2,817","+1,034","25,614,077",19.96%
2020.01.20,"-13,139","+29,475","25,541,018",19.90%
2020.01.17,"-163,202","-118,188","25,453,130",19.83%
2020.01.16,"-48,381","-60,426","25,476,689",19.85%
2020.01.15,"-42,937","-5,810","25,569,115",19.92%
2020.01.14,"-72,120","-47,752","25,496,756",19.87%
2020.01.13,"-22,368","-59,858","25,576,019",19.93%
2020.01.10,"-50,378","-41,487","25,662,445",20.00%
2020.01.09,"-34,534","-58,779","25,566,751",19.92%
2020.01.08,"-19,265","+92,107","25,501,160",19.87%
2020.01.07,-352,"+30,156","25,301,720",19.72%
2020.01.06,"-8,546","+20,605","25,241,564",19.67%
2020.01.03,"-96,390","+19,139","25,195,268",19.63%
2020.01.02,"-41,235","-37,376","25,181,129",19.62%
2019.12.30,"+22,466","-78,372","25,204,599",19.64%
2019.12.27,"-50,131","-47,727","25,222,871",19.65%
2019.12.26,"+263,594","+38,078","25,319,807",19.73%
2019.12.24,"+40,599","+23,558","25,312,594",19.72%
2019.12.23,"+147,220","+38,465","25,404,186",19.79%
2019.12.20,"+74,248","+36,448","25,390,347",19.78%
2019.12.19,"+69,140","+3,229","25,229,609",19.66%
2019.12.18,"+21,604","-83,177","25,323,579",19.73%
2019.12.17,"+124,493","+48,786","25,327,276",19.73%
2019.12.16,"+33,873","-77,481","25,359,044",19.76%
2019.12.13,"+68,387","-86,187","25,582,303",19.93%
2019.12.12,"+49,194","+77,023","25,739,650",20.06%
2019.12.11,"+26,009","-51,922","25,616,387",19.96%
2019.12.10,"+21,382","-86,991","25,683,625",20.01%
2019.12.09,"-10,701","-1,635","25,715,526",20.04%
2019.12.06,"-4,660","+28,711","25,629,909",19.97%
2019.12.05,"+12,685","+20,541","25,573,862",19.93%
2019.12.04,"+24,486","-17,614","25,515,101",19.88%
2019.12.03,"+35,731","+8,638","25,509,247",19.88%
2019.12.02,"+33,356",-4,"25,511,892",19.88%
2019.11.29,"-5,343","-83,466","25,528,603",19.89%
2019.11.28,"+4,902","-72,891","25,592,069",19.94%
2019.11.27,"+41,895","+6,092","25,643,692",19.98%
2019.11.26,"+33,883","-169,261","25,650,252",19.99%
2019.11.25,"+75,754","-63,194","25,840,137",20.13%
2019.11.22,"+58,197","-49,911","25,945,101",20.22%
2019.11.21,"+60,670","-147,367","26,002,569",20.26%
2019.11.20,"+5,937","+8,388","26,191,992",20.41%
2019.11.19,"+6,657","+3,194","26,187,820",20.41%
2019.11.18,"+60,120","-60,275","26,169,275",20.39%
2019.11.15,"+54,759","-104,866","26,247,414",20.45%
2019.11.14,"+32,734","-41,224","26,313,976",20.50%
2019.11.13,-877,"-42,864","26,346,986",20.53%
2019.11.12,-47,"-58,342","26,372,948",20.55%
2019.11.11,"-25,252","-89,050","26,470,992",20.63%
2019.11.08,"-55,515","-42,585","26,558,416",20.69%
2019.11.07,"+1,100","-277,293","26,626,085",20.75%
2019.11.06,"-16,782","-18,450","26,817,913",20.90%
2019.11.05,"-36,009","+7,592","26,907,925",20.97%
2019.11.04,"+4,115","-70,159","26,921,817",20.98%
2019.11.01,"-75,183","+56,069","27,030,517",21.06%
2019.10.31,"-14,177","-17,737","26,976,588",21.02%
2019.10.30,"-60,067","+103,477","27,026,193",21.06%
2019.10.29,"+37,407","+140,205","26,998,598",21.04%
2019.10.28,"+93,740","+51,665","26,816,578",20.90%
2019.10.25,"+27,319","+11,163","26,747,913",20.84%
2019.10.24,"-74,448","+68,809","26,825,750",20.90%
2019.10.23,"+167,953","+193,590","26,773,281",20.86%
2019.10.22,"+68,462","+209,379","26,526,453",20.67%
2019.10.21,"+4,107","+40,832","26,301,148",20.49%
2019.10.18,"-8,801","-26,376","26,279,222",20.48%
2019.10.17,"+35,787","+13,809","26,381,468",20.56%
2019.10.16,"+28,937","+85,305","26,349,251",20.53%
2019.10.15,"-10,930","+54,924","26,325,946",20.51%
2019.10.14,"-20,504","+28,068","26,273,022",20.47%
2019.10.11,"-24,023","+96,211","26,282,452",20.48%
2019.10.10,"-58,436","+156,226","26,230,241",20.44%
2019.10.08,"+49,866","+38,367","26,164,015",20.39%
2019.10.07,"+124,206","+46,475","26,137,648",20.37%
2019.10.04,"-14,252","+37,461","26,170,256",20.39%
2019.10.02,"+61,082","-7,047","26,123,295",20.36%
2019.10.01,"+275,022","-17,091","26,137,868",20.37%
2019.09.30,"-35,750","+20,889","26,114,565",20.35%
2019.09.27,"+27,878","-25,357","26,079,392",20.32%
2019.09.26,"-2,274","+13,522","26,039,749",20.29%
2019.09.25,"+70,016","-120,031","25,907,748",20.19%
2019.09.24,"+81,674","-213,542","25,998,952",20.26%
2019.09.23,"+23,448","-213,164","26,349,764",20.53%
2019.09.20,"+92,313","+83,677","26,401,107",20.57%
2019.09.19,"-16,274","-159,087","26,403,173",20.57%
2019.09.18,"+20,316","+78,538","26,617,018",20.74%
2019.09.17,"+84,369","-91,852","26,522,778",20.67%
2019.09.16,"+12,036","-60,089","26,475,702",20.63%
2019.09.11,"+123,183","-87,787","26,530,149",20.67%
2019.09.10,"+26,567","-31,420","26,601,056",20.73%
2019.09.09,"+45,920","-48,275","26,608,526",20.73%
2019.09.06,"+32,881","-41,621","26,670,985",20.78%
2019.09.05,"-5,925","-151,273","26,675,618",20.79%
2019.09.04,"+129,643","-80,167","26,854,710",20.93%
2019.09.03,"+84,501","+45,105","26,971,877",21.02%
2019.09.02,"+29,034",-295,"26,926,772",20.98%
2019.08.30,"-2,741","-45,235","26,855,820",20.93%
2019.08.29,"+106,829","-145,529","26,953,727",21.00%
2019.08.28,"+156,539","+47,507","27,183,224",21.18%
2019.08.27,"-6,052","+21,591","27,164,243",21.17%
2019.08.26,"+150,085","-96,104","27,162,379",21.17%
2019.08.23,"+41,326","+11,959","27,236,706",21.22%
2019.08.22,"-3,263","-131,338","27,138,231",21.15%
2019.08.21,"+26,753","-61,418","27,341,732",21.30%
2019.08.20,"+10,486","+2,201","27,376,456",21.33%
2019.08.19,"+27,243","-44,292","27,394,574",21.35%
2019.08.16,"+10,728","+64,182","27,438,866",21.38%
2019.08.14,"+46,706","-150,641","27,343,868",21.31%
2019.08.13,"+34,812","-39,307","27,494,509",21.43%
2019.08.12,"+35,907","-44,095","27,542,096",21.46%
2019.08.09,"-51,096","-32,660","27,630,187",21.53%
2019.08.08,"+14,724","+77,301","27,778,731",21.65%
2019.08.07,"-89,705","-13,785","27,790,345",21.66%
2019.08.06,"+283,293","+374,104","27,844,411",21.70%
2019.08.05,"+285,517","+200,308","27,362,898",21.32%
2019.08.02,"+77,137","-118,331","27,131,114",21.14%
2019.08.01,"+34,245","+113,660","27,237,445",21.22%
2019.07.31,"-14,395","+20,067","27,151,790",21.16%
2019.07.30,"+3,180","-17,577","27,096,035",21.11%
2019.07.29,"+63,509","-19,859","27,201,156",21.20%
2019.07.26,"+72,627","+59,536","27,184,644",21.18%
2019.07.25,"-61,814","+53,295","27,123,410",21.14%
2019.07.24,"-27,229","-33,499","27,060,510",21.09%
2019.07.23,"+22,772","-44,569","27,094,009",21.11%
2019.07.22,"-13,812","-46,807","27,139,092",21.15%
2019.07.19,"+51,042","-33,642","27,173,383",21.17%
2019.07.18,"+11,962","-8,876","27,221,597",21.21%
2019.07.17,"-32,070","-95,931","27,230,301",21.22%
2019.07.16,"+19,364","+18,187","27,325,200",21.29%
2019.07.15,"-14,383","+28,511","27,307,013",21.28%
2019.07.12,"-76,814","-25,391","27,290,158",21.27%
2019.07.11,"+36,114","+11,268","27,294,852",21.27%
2019.07.10,"-32,340","+4,860","27,292,536",21.27%
2019.07.09,"-237,273","-89,582","27,322,776",21.29%
2019.07.08,"+31,490","+35,804","27,419,035",21.37%
2019.07.05,"+24,552","+51,581","27,452,367",21.39%
2019.07.04,"-38,908","+55,537","27,455,786",21.39%
2019.07.03,"+8,299","+47,856","27,401,007",21.35%
2019.07.02,"-14,451","-17,021","27,351,603",21.31%
2019.07.01,"+23,511","+75,766","27,368,624",21.33%
2019.06.28,"-9,807","+44,649","27,295,858",21.27%
2019.06.27,"-29,285","-16,810","27,239,509",21.23%
2019.06.26,"+30,560","+91,747","27,266,618",21.25%
2019.06.25,"-31,366","+87,919","27,154,723",21.16%
2019.06.24,"-18,628","+52,276","27,046,804",21.08%
2019.06.21,"-22,871","+76,413","26,929,506",20.98%
2019.06.20,"+53,078","+90,497","26,775,093",20.86%
2019.06.19,"+39,941","+112,964","26,684,596",20.79%
2019.06.18,"+39,480","+74,065","26,444,353",20.61%
2019.06.17,"-14,721","+71,379","26,472,383",20.63%
2019.06.14,"-99,107","+82,493","26,400,004",20.57%
2019.06.13,"+84,959","+58,035","26,321,511",20.51%
2019.06.12,"+8,036","+90,303","26,254,476",20.46%
2019.06.11,"+18,190","+119,152","26,111,927",20.35%
2019.06.10,"+28,624","+52,665","26,009,699",20.27%
2019.06.07,"+15,285","+37,405","25,994,660",20.26%
2019.06.05,"+25,946","+3,764","25,984,602",20.25%
2019.06.04,"+39,025","+21,797","25,993,838",20.26%
2019.06.03,"+23,047","+21,094","25,969,032",20.24%
2019.05.31,"+13,518","+94,443","25,811,069",20.11%
2019.05.30,"-16,635","+16,177","25,718,691",20.04%
2019.05.29,"+15,562","+45,432","25,701,374",20.03%
2019.05.28,"-6,376","+169,766","25,683,442",20.01%
2019.05.27,"-53,804","+6,529","25,473,783",19.85%
2019.05.24,"+89,800","-69,684","25,485,441",19.86%
2019.05.23,"-93,596","-78,139","25,571,303",19.93%
2019.05.22,"-35,610","+74,181","25,672,502",20.01%
2019.05.21,"-82,550","-72,123","25,558,321",19.92%
2019.05.20,"-56,028","-35,289","25,616,549",19.96%
2019.05.17,"-48,604","+6,613","25,664,649",20.00%
2019.05.16,"+3,251","-2,212","25,611,036",20.02%
2019.05.15,"-3,407","-80,536","25,611,528",20.02%
2019.05.14,+96,"+27,616","25,676,007",20.07%
2019.05.13,"-79,864","+8,074","25,624,819",20.03%
2019.05.10,"-100,316","-162,727","25,633,167",20.03%
2019.05.09,"+148,835","-36,813","25,839,617",20.19%
2019.05.08,"+16,576","-19,394","25,900,130",20.24%
2019.05.07,"-21,530","+40,762","25,911,364",20.25%
2019.05.03,"-76,038","-23,011","25,881,818",20.23%
2019.05.02,"-43,951","-70,934","25,910,267",20.25%
2019.04.30,"-14,127","-6,202","26,119,599",20.41%
2019.04.29,"+40,553",-508,"26,220,184",20.49%
2019.04.26,"-4,402","+47,135","26,249,781",20.52%
2019.04.25,"-25,722","+20,359","26,278,920",20.54%
2019.04.24,"-88,346","+34,566","26,258,141",20.52%
2019.04.23,"+55,880","+109,161","26,206,827",20.89%
2019.04.22,"+153,779","+75,316","25,558,654",20.37%
2019.04.19,"+283,136","+220,730","25,461,963",20.29%
2019.04.18,"-42,170","-33,263","25,234,688",20.11%
2019.04.17,"-2,490","+93,676","25,245,209",20.12%
2019.04.16,"-8,257","+64,235","25,072,533",19.98%
2019.04.15,"-13,646","-25,011","24,951,114",19.89%
2019.04.12,"-51,179","+31,191","25,036,816",19.96%
2019.04.11,"+198,263","+54,973","24,896,288",19.84%
2019.04.10,"+122,614","+52,227","24,836,433",19.80%
2019.04.09,"+345,656","+114,579","24,759,642",19.73%
2019.04.08,"+39,749","+45,506","24,641,260",19.64%
2019.04.05,"+42,983","-33,084","24,585,286",19.60%
2019.04.04,"+9,346","-3,285","24,610,170",19.62%
2019.04.03,"+98,449","-4,198","24,628,580",19.63%
2019.04.02,"+32,927","+54,692","24,610,005",19.62%
2019.04.01,"+2,315","+2,399","24,610,241",19.62%
2019.03.29,"+9,485","+3,523","24,615,842",19.62%
2019.03.28,"+59,604","-63,426","24,621,319",19.62%
2019.03.27,"-123,814","-117,453","24,765,187",19.74%
2019.03.26,"-52,588","-252,901","24,688,762",19.68%
2019.03.25,"+5,482","+2,897","24,942,737",19.88%
2019.03.22,"-21,845",-721,"24,891,745",19.84%
2019.03.21,"-32,208","+2,017","24,845,269",19.80%
2019.03.20,"+31,949","-71,542","24,822,406",19.78%
2019.03.19,"+15,333","+37,976","24,754,544",19.73%
2019.03.18,"+3,806","-74,630","24,732,722",19.71%
2019.03.15,"-6,450","-91,742","24,739,962",19.72%
2019.03.14,"-36,129","-111,251","24,873,968",19.83%
2019.03.13,+713,"+59,049","24,965,746",19.90%
2019.03.12,"+37,277","+47,124","24,958,400",19.89%
2019.03.11,"-22,750","-28,615","24,873,602",19.83%
2019.03.08,"+12,951","+26,024","24,917,594",19.86%
2019.03.07,"+32,373","-27,318","24,886,570",19.84%
2019.03.06,"-33,599","+98,084","24,871,639",19.82%
2019.03.05,"+42,190","+96,628","24,679,386",19.67%
2019.03.04,"+8,098","+38,026","24,604,250",19.61%
2019.02.28,"+94,563","+90,560","24,567,124",19.58%
2019.02.27,"+17,997","-87,975","24,484,184",19.52%
2019.02.26,"+17,178","-109,326","24,477,813",19.51%
2019.02.25,"+29,937","-249,046","24,516,973",19.54%
2019.02.22,"-27,348","-8,985","24,917,458",19.86%
2019.02.21,"-145,361","-107,999","24,926,443",19.87%
2019.02.20,"-32,558",-536,"25,034,442",19.95%
2019.02.19,"+59,058","+87,359","25,100,838",20.01%
2019.02.18,"+24,594","+50,948","24,801,186",19.77%
2019.02.15,"+1,625","+19,810","24,743,838",19.72%
2019.02.14,"+87,724","-203,146","24,712,028",19.70%
2019.02.13,"+18,622","-19,141","24,933,062",19.87%
2019.02.12,"+8,354","-24,079","24,950,203",19.89%
2019.02.11,"+22,095","-16,824","25,026,642",19.95%
2019.02.08,"+60,914","+14,363","25,054,689",19.97%
2019.02.07,"-12,117","+12,721","25,123,026",20.03%
2019.02.01,"-32,685","+1,112","25,111,505",20.02%
2019.01.31,"+19,637","+93,263","25,047,493",19.97%
2019.01.30,"+94,906","+120,492","25,024,078",19.95%
2019.01.29,"+14,750","+19,983","24,939,445",19.88%
2019.01.28,"+66,297","-22,650","24,918,502",19.86%
2019.01.25,"+29,954","+2,542","24,936,352",19.88%
2019.01.24,"+48,950","+135,203","24,933,810",19.87%
2019.01.23,"+70,043","-54,632","24,619,607",19.62%
2019.01.22,"+37,347","+18,295","24,622,419",19.63%
2019.01.21,"+1,642","-63,006","24,578,346",19.59%
2019.01.18,"+131,275","-60,849","24,616,352",19.62%
2019.01.17,"+25,076","-156,265","24,441,584",19.48%
2019.01.16,"-72,304","-211,739","24,668,129",19.66%
2019.01.15,"-122,034","-17,379","24,820,744",19.78%
2019.01.14,"-69,924","-59,751","24,747,497",19.73%
2019.01.11,"-21,040","+42,065","24,747,180",19.73%
2019.01.10,"+79,041","-21,624","24,691,081",19.68%
2019.01.09,"+31,248","-44,426","24,655,451",19.65%
2019.01.08,"+12,412","+10,136","24,564,877",19.58%
2019.01.07,"-73,544","-168,598","24,521,437",19.55%
2019.01.04,"+82,112","-17,986","24,747,610",19.73%
2019.01.03,"-23,088","-48,104","24,728,943",19.71%
2019.01.02,"-140,560","-14,658","24,730,047",19.71%
2018.12.28,"-99,465","-10,172","24,631,705",19.63%
2018.12.27,"-440,729","-317,908","24,641,877",19.64%
2018.12.26,"+580,779","+355,618","24,960,785",19.90%
2018.12.24,"+86,228","+128,600","24,544,337",19.56%
2018.12.21,"+25,932","+89,874","24,449,102",19.49%
2018.12.20,"+125,748","+127,436","24,498,241",19.53%
2018.12.19,"+109,611","+97,091","24,373,142",19.43%
2018.12.18,"+56,817","+34,869","24,375,490",19.43%
2018.12.17,"-148,749","+3,022","24,244,326",19.32%
2018.12.14,"-68,726","+15,976","24,053,319",19.17%
2018.12.13,"-209,801",+400,"24,141,641",19.24%
2018.12.12,"-94,598","+34,677","24,272,906",19.35%
2018.12.11,"-26,359","-73,657","24,291,735",19.36%
2018.12.10,"+69,940","-26,576","24,299,304",19.37%
2018.12.07,"+132,115","+147,107","24,334,089",19.40%
2018.12.06,"+13,494","+14,837","24,275,323",19.35%
2018.12.05,"+31,443","-5,561","24,272,648",19.35%
2018.12.04,"-8,136","+149,055","24,281,964",19.35%
2018.12.03,"+18,171","-33,299","24,239,296",19.32%
2018.11.30,"+19,005","-15,099","24,241,600",19.32%
2018.11.29,"-129,744","+48,519","24,106,939",19.22%
2018.11.28,"+19,127","-38,542","24,278,422",19.35%
2018.11.27,"+33,371","-49,853","24,267,886",19.34%
2018.11.26,"+187,560","+158,447","24,320,177",19.39%
2018.11.23,"+23,208","-15,561","24,162,432",19.26%
2018.11.22,"-5,848","-3,146","24,140,683",19.24%
2018.11.21,"+76,919","-89,113","24,252,532",19.33%
2018.11.20,"+60,750","-70,726","24,450,215",19.49%
2018.11.19,"+55,995","-36,417","24,597,615",19.61%
2018.11.16,"-81,594","+37,770","24,606,472",19.61%
2018.11.15,"+1,272","-85,424","24,659,786",19.66%
2018.11.14,"+67,851","+45,861","24,652,743",19.66%
2018.11.13,"+341,731","-196,218","24,474,382",19.52%
2018.11.12,"+57,919","-223,073","24,635,600",19.65%
2018.11.09,"-119,810","-160,850","24,852,345",19.82%
